jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0196126243800,00196126243800,箱,,,,,ホヤワン　プレミアム,1043790018,(90) -3.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243817,00196126243817,箱,,,,,ホヤワン　プレミアム,1043790019,(90) -3.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243824,00196126243824,箱,,,,,ホヤワン　プレミアム,1043790020,(90) -3.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243831,00196126243831,箱,,,,,ホヤワン　プレミアム,1043790021,(90) -2.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243848,00196126243848,箱,,,,,ホヤワン　プレミアム,1043790022,(90) -2.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243855,00196126243855,箱,,,,,ホヤワン　プレミアム,1043790023,(90) -2.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243862,00196126243862,箱,,,,,ホヤワン　プレミアム,1043790024,(90) -2.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243879,00196126243879,箱,,,,,ホヤワン　プレミアム,1043790025,(90) -1.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243886,00196126243886,箱,,,,,ホヤワン　プレミアム,1043790026,(90) -1.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243893,00196126243893,箱,,,,,ホヤワン　プレミアム,1043790027,(90) -1.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243909,00196126243909,箱,,,,,ホヤワン　プレミアム,1043790028,(90) -1.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243916,00196126243916,箱,,,,,ホヤワン　プレミアム,1043790029,(90) -0.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243923,00196126243923,箱,,,,,ホヤワン　プレミアム,1043790030,(90) -0.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243930,00196126243930,箱,,,,,ホヤワン　プレミアム,1043790031,(90) -0.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243947,00196126243947,箱,,,,,ホヤワン　プレミアム,1043789960,-12.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243954,00196126243954,箱,,,,,ホヤワン　プレミアム,1043789961,-11.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243961,00196126243961,箱,,,,,ホヤワン　プレミアム,1043789962,-11.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243978,00196126243978,箱,,,,,ホヤワン　プレミアム,1043789963,-10.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243985,00196126243985,箱,,,,,ホヤワン　プレミアム,1043789964,-10.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126243992,00196126243992,箱,,,,,ホヤワン　プレミアム,1043789965,-9.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244005,00196126244005,箱,,,,,ホヤワン　プレミアム,1043789966,-9.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244012,00196126244012,箱,,,,,ホヤワン　プレミアム,1043789967,-8.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244029,00196126244029,箱,,,,,ホヤワン　プレミアム,1043789968,-8.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244036,00196126244036,箱,,,,,ホヤワン　プレミアム,1043789969,-7.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244043,00196126244043,箱,,,,,ホヤワン　プレミアム,1043789970,-7.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244050,00196126244050,箱,,,,,ホヤワン　プレミアム,1043789971,-6.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244067,00196126244067,箱,,,,,ホヤワン　プレミアム,1043789972,-6.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244074,00196126244074,箱,,,,,ホヤワン　プレミアム,1043789973,-5.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244081,00196126244081,箱,,,,,ホヤワン　プレミアム,1043789974,-5.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244098,00196126244098,箱,,,,,ホヤワン　プレミアム,1043789975,-5.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244104,00196126244104,箱,,,,,ホヤワン　プレミアム,1043789976,-5.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244111,00196126244111,箱,,,,,ホヤワン　プレミアム,1043789977,-4.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244128,00196126244128,箱,,,,,ホヤワン　プレミアム,1043789978,-4.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244135,00196126244135,箱,,,,,ホヤワン　プレミアム,1043789979,-4.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244142,00196126244142,箱,,,,,ホヤワン　プレミアム,1043789980,-4.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244159,00196126244159,箱,,,,,ホヤワン　プレミアム,1043789981,-3.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244166,00196126244166,箱,,,,,ホヤワン　プレミアム,1043789982,-3.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244173,00196126244173,箱,,,,,ホヤワン　プレミアム,1043789983,-3.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244180,00196126244180,箱,,,,,ホヤワン　プレミアム,1043789984,-3.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244197,00196126244197,箱,,,,,ホヤワン　プレミアム,1043789985,-2.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244203,00196126244203,箱,,,,,ホヤワン　プレミアム,1043789986,-2.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244210,00196126244210,箱,,,,,ホヤワン　プレミアム,1043789987,-2.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244227,00196126244227,箱,,,,,ホヤワン　プレミアム,1043789988,-2.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244234,00196126244234,箱,,,,,ホヤワン　プレミアム,1043789989,-1.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244241,00196126244241,箱,,,,,ホヤワン　プレミアム,1043789990,-1.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244258,00196126244258,箱,,,,,ホヤワン　プレミアム,1043789991,-1.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244265,00196126244265,箱,,,,,ホヤワン　プレミアム,1043789992,-1.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244272,00196126244272,箱,,,,,ホヤワン　プレミアム,1043789993,-0.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244289,00196126244289,箱,,,,,ホヤワン　プレミアム,1043789994,-0.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244296,00196126244296,箱,,,,,ホヤワン　プレミアム,1043789995,-0.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244302,00196126244302,箱,,,,,ホヤワン　プレミアム,1043789996,(90) -12.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244319,00196126244319,箱,,,,,ホヤワン　プレミアム,1043789997,(90) -11.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244326,00196126244326,箱,,,,,ホヤワン　プレミアム,1043789998,(90) -11.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244333,00196126244333,箱,,,,,ホヤワン　プレミアム,1043789999,(90) -10.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244340,00196126244340,箱,,,,,ホヤワン　プレミアム,1043790000,(90) -10.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244357,00196126244357,箱,,,,,ホヤワン　プレミアム,1043790001,(90) -9.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244364,00196126244364,箱,,,,,ホヤワン　プレミアム,1043790002,(90) -9.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244371,00196126244371,箱,,,,,ホヤワン　プレミアム,1043790003,(90) -8.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244388,00196126244388,箱,,,,,ホヤワン　プレミアム,1043790004,(90) -8.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244395,00196126244395,箱,,,,,ホヤワン　プレミアム,1043790005,(90) -7.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244401,00196126244401,箱,,,,,ホヤワン　プレミアム,1043790006,(90) -7.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244418,00196126244418,箱,,,,,ホヤワン　プレミアム,1043790007,(90) -6.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244425,00196126244425,箱,,,,,ホヤワン　プレミアム,1043790008,(90) -6.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244432,00196126244432,箱,,,,,ホヤワン　プレミアム,1043790009,(90) -5.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244449,00196126244449,箱,,,,,ホヤワン　プレミアム,1043790010,(90) -5.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244456,00196126244456,箱,,,,,ホヤワン　プレミアム,1043790011,(90) -5.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244463,00196126244463,箱,,,,,ホヤワン　プレミアム,1043790012,(90) -5.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244470,00196126244470,箱,,,,,ホヤワン　プレミアム,1043790013,(90) -4.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244487,00196126244487,箱,,,,,ホヤワン　プレミアム,1043790014,(90) -4.50,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244494,00196126244494,箱,,,,,ホヤワン　プレミアム,1043790015,(90) -4.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244500,00196126244500,箱,,,,,ホヤワン　プレミアム,1043790016,(90) -4.00,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126244517,00196126244517,箱,,,,,ホヤワン　プレミアム,1043790017,(90) -3.75,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126419861,00196126419861,箱,,,,,クラリティ　ワンデー,1044564838,(90) +0.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126419878,00196126419878,箱,,,,,クラリティ　ワンデー,1044564839,+0.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126420522,00196126420522,箱,,,,,クラリティ　ワンデー　トライアル,1044580620,+0.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126420539,00196126420539,箱,,,,,クラリティ　ワンデー,1044684587,-0.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126420546,00196126420546,箱,,,,,クラリティ　ワンデー　トライアル,1044684588,-0.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196126420553,00196126420553,箱,,,,,クラリティ　ワンデー,1044684589,(90) -0.25,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726072,00196334726072,箱,,,,,ホヤワン　プレミアム　トーリック,1049108428,-9.50/-0.75/090,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726089,00196334726089,箱,,,,,ホヤワン　プレミアム　トーリック,1049108429,-9.00/-2.25/180,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726096,00196334726096,箱,,,,,ホヤワン　プレミアム　トーリック,1049108430,-9.00/-2.25/090,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726102,00196334726102,箱,,,,,ホヤワン　プレミアム　トーリック,1049108431,-9.00/-1.75/180,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726119,00196334726119,箱,,,,,ホヤワン　プレミアム　トーリック,1049108432,-9.00/-1.75/090,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726126,00196334726126,箱,,,,,ホヤワン　プレミアム　トーリック,1049108433,-9.00/-1.25/180,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726133,00196334726133,箱,,,,,ホヤワン　プレミアム　トーリック,1049108462,-7.00/-2.25/090,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726140,00196334726140,箱,,,,,ホヤワン　プレミアム　トーリック,1049108463,-7.00/-1.75/180,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726157,00196334726157,箱,,,,,ホヤワン　プレミアム　トーリック,1049108464,-7.00/-1.75/090,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726164,00196334726164,箱,,,,,ホヤワン　プレミアム　トーリック,1049108465,-7.00/-1.25/180,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726171,00196334726171,箱,,,,,ホヤワン　プレミアム　トーリック,1049108466,-7.00/-1.25/090,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726188,00196334726188,箱,,,,,ホヤワン　プレミアム　トーリック,1049108467,-7.00/-0.75/180,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196334726195,00196334726195,箱,,,,,ホヤワン　プレミアム　トーリック,1049108468,-7.00/-0.75/090,,,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
