gtin14,jan3,jan4,jan13
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,038,0383,0383000000000
10400000000000,038,0383,0383000000000
10400000000000,038,0383,0383000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
10400000000000,035,0351,0351000000000
