gtin14,jan3,jan4,jan13keta,indicator
10705031035072,498,4987,4987482303958,i0
10705031035904,498,4987,4987482303965,i0
10705031017023,498,4987,4987482342094,i0
10705031031913,498,4987,4987482336772,i0
10705031031944,498,4987,4987482336840,i0
10705031028739,498,4987,4987482359603,i0
10705031025875,498,4987,4987482360043,i0
10705031036604,498,4987,4987482360098,i0
10705031031982,498,4987,4987482303408,i0
10705031035140,498,4987,4987482304511,i0
10705031134218,498,4987,4987482305679,i0
10705031027268,498,4987,4987482103411,i0
10703466901429,070,0703,0703466901422,i1
10703466901467,070,0703,0703466901460,i1
10703466901474,070,0703,0703466901477,i1
10703466901542,070,0703,0703466901545,i1
10703466901559,070,0703,0703466901552,i1
10703466902426,070,0703,0703466902429,i1
10703466902433,070,0703,0703466902436,i1
10703466902648,070,0703,0703466902641,i1
10705032000116,070,0705,0705032000119,i1
10705032000123,070,0705,0705032000126,i1
10705032000130,070,0705,0705032000133,i1
10705032000147,070,0705,0705032000140,i1
10705032000154,070,0705,0705032000157,i1
10705032000178,070,0705,0705032000171,i1
10705032000185,070,0705,0705032000188,i1
10705032000192,070,0705,0705032000195,i1
10705032000208,070,0705,0705032000201,i1
10705032000215,070,0705,0705032000218,i1
10705032000222,070,0705,0705032000225,i1
10705032000239,070,0705,0705032000232,i1
10705032000246,070,0705,0705032000249,i1
10705032000253,070,0705,0705032000256,i1
10705032000260,070,0705,0705032000263,i1
10705032000277,070,0705,0705032000270,i1
10705032000284,070,0705,0705032000287,i1
10705032000291,070,0705,0705032000294,i1
10705032000307,070,0705,0705032000300,i1
10705032000314,070,0705,0705032000317,i1
10705032000321,070,0705,0705032000324,i1
10705032000338,070,0705,0705032000331,i1
10705032000345,070,0705,0705032000348,i1
10705032000352,070,0705,0705032000355,i1
10705032000369,070,0705,0705032000362,i1
10705032000376,070,0705,0705032000379,i1
10705032000383,070,0705,0705032000386,i1
10705032000390,070,0705,0705032000393,i1
10705032000406,070,0705,0705032000409,i1
10705032000413,070,0705,0705032000416,i1
10705032000437,070,0705,0705032000430,i1
10705032000444,070,0705,0705032000447,i1
10705032000451,070,0705,0705032000454,i1
10705032047258,070,0705,0705032047251,i1
10705032047265,070,0705,0705032047268,i1
10705032047272,070,0705,0705032047275,i1
10705032072649,070,0705,0705032072642,i1
10705032007610,070,0705,0705032007613,i1
10705032007627,070,0705,0705032007620,i1
10705032007634,070,0705,0705032007637,i1
10705032007641,070,0705,0705032007644,i1
10705032007689,070,0705,0705032007682,i1
10705032007702,070,0705,0705032007705,i1
10705032007719,070,0705,0705032007712,i1
10705032007726,070,0705,0705032007729,i1
10705032007733,070,0705,0705032007736,i1
10705032007832,070,0705,0705032007835,i1
10705032007856,070,0705,0705032007859,i1
10705032007917,070,0705,0705032007910,i1
10705032007948,070,0705,0705032007941,i1
10705032007962,070,0705,0705032007965,i1
10705032007986,070,0705,0705032007989,i1
10705032008020,070,0705,0705032008023,i1
10705032008044,070,0705,0705032008047,i1
10705032008051,070,0705,0705032008054,i1
10705032008099,070,0705,0705032008092,i1
10705032008105,070,0705,0705032008108,i1
10705032008112,070,0705,0705032008115,i1
10705032008129,070,0705,0705032008122,i1
10705032008150,070,0705,0705032008153,i1
10705032008174,070,0705,0705032008177,i1
10705032008280,070,0705,0705032008283,i1
10705032008327,070,0705,0705032008320,i1
10705032008464,070,0705,0705032008467,i1
10705032008549,070,0705,0705032008542,i1
10705032008563,070,0705,0705032008566,i1
10705032008587,070,0705,0705032008580,i1
10705032008624,070,0705,0705032008627,i1
10705032008662,070,0705,0705032008665,i1
10705032008679,070,0705,0705032008672,i1
10705032008716,070,0705,0705032008719,i1
10705032008730,070,0705,0705032008733,i1
10705032008754,070,0705,0705032008757,i1
10705032008761,070,0705,0705032008764,i1
10705032008792,070,0705,0705032008795,i1
10705032008808,070,0705,0705032008801,i1
10705032012553,070,0705,0705032012556,i1
10705032012614,070,0705,0705032012617,i1
10705032012676,070,0705,0705032012679,i1
10705032012683,070,0705,0705032012686,i1
10705032012843,070,0705,0705032012846,i1
10705032012867,070,0705,0705032012860,i1
10705032013383,070,0705,0705032013386,i1
10705032013826,070,0705,0705032013829,i1
10705032048422,070,0705,0705032048425,i1
10705032048439,070,0705,0705032048432,i1
10705032048699,070,0705,0705032048692,i1
10705032049146,070,0705,0705032049149,i1
10705032049580,070,0705,0705032049583,i1
10705032049597,070,0705,0705032049590,i1
10705032051729,070,0705,0705032051722,i1
10705032051736,070,0705,0705032051739,i1
10705032051743,070,0705,0705032051746,i1
10705032064705,070,0705,0705032064708,i1
10705032064712,070,0705,0705032064715,i1
10705032064729,070,0705,0705032064722,i1
10705032007924,070,0705,0705032007927,i1
10705032008198,070,0705,0705032008191,i1
10705032008228,070,0705,0705032008221,i1
10705032008266,070,0705,0705032008269,i1
10705032008297,070,0705,0705032008290,i1
10705032008440,070,0705,0705032008443,i1
10705032008532,070,0705,0705032008535,i1
10705032012737,070,0705,0705032012730,i1
10705032013963,070,0705,0705032013966,i1
10705032014588,070,0705,0705032014581,i1
10705032014595,070,0705,0705032014598,i1
10705032014601,070,0705,0705032014604,i1
10705032014618,070,0705,0705032014611,i1
10705032014816,070,0705,0705032014819,i1
10705032014823,070,0705,0705032014826,i1
10705032014922,070,0705,0705032014925,i1
10705032001755,070,0705,0705032001758,i1
10705032001830,070,0705,0705032001833,i1
10705032002134,070,0705,0705032002137,i1
10705032002271,070,0705,0705032002274,i1
10705032002394,070,0705,0705032002397,i1
10705032004039,070,0705,0705032004032,i1
10705032004091,070,0705,0705032004094,i1
10705032004206,070,0705,0705032004209,i1
10705032004268,070,0705,0705032004261,i1
10705032004381,070,0705,0705032004384,i1
10705032004442,070,0705,0705032004445,i1
10705032005739,070,0705,0705032005732,i1
10705032005746,070,0705,0705032005749,i1
10705032005753,070,0705,0705032005756,i1
10705032005760,070,0705,0705032005763,i1
10705032005777,070,0705,0705032005770,i1
10705032005784,070,0705,0705032005787,i1
10705032005791,070,0705,0705032005794,i1
10705032005814,070,0705,0705032005817,i1
