gtin14,jan3,jan4,jan13keta
58886483500070,888,8886,8886483500075
58886483500131,888,8886,8886483500136
58886483500148,888,8886,8886483500143
58886483500438,888,8886,8886483500433
58886483500605,888,8886,8886483500600
58886483500612,888,8886,8886483500617
58886483500759,888,8886,8886483500754
58886483500803,888,8886,8886483500808
58886483500810,888,8886,8886483500815
58886483500827,888,8886,8886483500822
58886483500834,888,8886,8886483500839
58886483500841,888,8886,8886483500846
58886483500865,888,8886,8886483500860
58886483501190,888,8886,8886483501195
58886483507314,888,8886,8886483507319
58886483507321,888,8886,8886483507326
58886483507338,888,8886,8886483507333
58886483507345,888,8886,8886483507340
58888893001055,888,8888,8888893001050
58888893002748,888,8888,8888893002743
58888893002922,888,8888,8888893002927
58888893003707,888,8888,8888893003702
58888893003714,888,8888,8888893003719
58888893003721,888,8888,8888893003726
58888893005091,888,8888,8888893005096
58888893008603,888,8888,8888893008608
58888893008610,888,8888,8888893008615
58888893008627,888,8888,8888893008622
58888893008634,888,8888,8888893008639
58888893009501,888,8888,8888893009506
58888893009518,888,8888,8888893009513
58888893010095,888,8888,8888893010090
58888893010101,888,8888,8888893010106
58888893010118,888,8888,8888893010113
58888893010538,888,8888,8888893010533
58888893010552,888,8888,8888893010557
58888893010569,888,8888,8888893010564
58888893010576,888,8888,8888893010571
58888893011221,888,8888,8888893011226
58888893011344,888,8888,8888893011349
58888893011535,888,8888,8888893011530
58888893011542,888,8888,8888893011547
58888893012167,888,8888,8888893012162
58888893012174,888,8888,8888893012179
58888893012181,888,8888,8888893012186
58888893012211,888,8888,8888893012216
58888893012228,888,8888,8888893012223
58888893012884,888,8888,8888893012889
58888893013690,888,8888,8888893013695
58888893013706,888,8888,8888893013701
58888893013713,888,8888,8888893013718
58888893013720,888,8888,8888893013725
58888893019524,888,8888,8888893019529
58888893019531,888,8888,8888893019536
58888893019548,888,8888,8888893019543
58888893020339,888,8888,8888893020334
58888893020582,888,8888,8888893020587
58888893020599,888,8888,8888893020594
58888893203879,888,8888,8888893203874
58888893203886,888,8888,8888893203881
58888893203893,888,8888,8888893203898
58888893204616,888,8888,8888893204611
58888893204760,888,8888,8888893204765
58888893204890,888,8888,8888893204895
58888893204906,888,8888,8888893204901
58888893204913,888,8888,8888893204918
58888893204920,888,8888,8888893204925
58888893204937,888,8888,8888893204932
58888893204944,888,8888,8888893204949
58888893204951,888,8888,8888893204956
58888893204999,888,8888,8888893204994
58888893205040,888,8888,8888893205045
58888893205057,888,8888,8888893205052
58888893205187,888,8888,8888893205182
58888893205231,888,8888,8888893205236
58888893235016,888,8888,8888893235011
58888893235030,888,8888,8888893235035
58888893235047,888,8888,8888893235042
58888893235054,888,8888,8888893235059
