jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0833166000603,00833166000603,本,,,,,NONIN 新生児用フレックスセンサー8001J,05-9618-080120,-,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833166000160,00833166000160,本,,,,,小児用フィンガークリップセンサ8000AP,05-9618-080106,-,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833166000757,00833166000757,本,,,,,イヤークリップセンサ 8000Q2,05-9618-080117,-,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833166002249,00833166002249,本,,,,,NONIN，ソフトセンサ8000SS (S/3m),05-9618-080143,-,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833166002287,00833166002287,本,,,,,NONIN，ソフトセンサ8000SL (L/3m),05-9618-080145,-,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833166002232,00833166002232,本,,,,,NONIN，ソフトセンサ8000SM (M/3m),05-9618-080144,-,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833166000610,00833166000610,本,,,,,NONIN，SpO2フレックスセンサー小児用8008J,05-9618-080125,ー,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833166004717,00833166004717,本,,,,,NONIN SpO2フレックスセンサー成人(1m),05-9618-080115,ー,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833166000153,00833166000153,本,,,,,NONIN，SpO2フレックスセンサー成人(3m),05-9618-080128,ー,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833166002188,00833166002188,個,,,,,NONIN 成人用フィンガークリップセンサー8000AA,05-9618-080116,ー,,,チェスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
