jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0839935006111,00839935006111,台,,,,,酸素モニター　Ｈａｎｄｉプラス,OM1001P,‐,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935002328,00839935002328,個,,,,,気道圧ポートシリコンキャップ(リプレイス),BE40A,-,,,コヴィディエン ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935000287,00839935000287,個,,,,,成人用呼吸回路,PBC335J,－,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935000324,00839935000324,個,,,,,成人用呼吸回路（ＭＲ４１０仕様）,PBC410J,－,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935000348,00839935000348,個,,,,,小児用呼吸回路,PBC450J,－,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935001543,00839935001543,個,,,,,タイゴンチューブ（内径１／８インチ、５０インチ）,TUB300P-50IN,内径１／８インチ、５０インチ,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935001550,00839935001550,個,,,,,タイゴンチューブ（内径１／８インチ、青、５０インチ）,TUB301P-50IN,内径１／８インチ、青、５０インチ,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935001567,00839935001567,個,,,,,タイゴンチューブ（内径３／１６インチ、５０インチ）,TUB400P-50IN,内径３／１６インチ、５０インチ,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935008993,00839935008993,個,,,,,HT70用O2ブレンディングキット,RSV3215A,-,,,コヴィディエン ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935009174,00839935009174,個,,,,,HT70用空気　酸素ミキサ,MXL70A-GR-DS,-,,,コヴィディエン ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935009556,00839935009556,個,,,20839935009550,箱,フィルタ(MXL70A用　5枚入),FLT3209P-C,-,,,コヴィディエン ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935008177,00839935008177,個,,,,,ＨＴ７０用空気／酸素ミキサ,MX70A,‐,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935008320,00839935008320,個,,,,,ＨＴ７０用Ｏ２ブレンディングキットアダプタ,ADP3201M,‐,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935008092,00839935008092,個,,,,,ＨＴ７０用ミキサ（アムコ用）,MX70A-GR-DS,アムコ用,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935008993,00839935008993,個,,,,,ＨＴ７０用Ｏ２ブレンディングキット,RSV3215A,‐,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935009181,00839935009181,個,,,,,ＨＴ７０用空気／酸素ミキサ,MXL70A,‐,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0839935009174,00839935009174,個,,,,,ＨＴ７０用空気／酸素ミキサ（ユニバーサル）,MXL70A-GR-DS,ＨＴ７０用,,1,ＴＫＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
