gtin14,jan3,jan4,jan13keta
14540778104614,454,4540,4540778104617
14540778104638,454,4540,4540778104631
14540778104645,454,4540,4540778104648
14540778104652,454,4540,4540778104655
14540778104676,454,4540,4540778104679
14540778104683,454,4540,4540778104686
14540778104690,454,4540,4540778104693
14540778105772,454,4540,4540778105775
14540778115252,454,4540,4540778115255
14540778115337,454,4540,4540778115330
14540778120317,454,4540,4540778120310
14540778147222,454,4540,4540778147225
14540778147239,454,4540,4540778147232
14540778147246,454,4540,4540778147249
14540778147253,454,4540,4540778147256
14540778166063,454,4540,4540778166066
14540778166070,454,4540,4540778166073
14540778172309,454,4540,4540778172302
14540778172316,454,4540,4540778172319
14540778173405,454,4540,4540778173408
14540778173412,454,4540,4540778173415
14540778173429,454,4540,4540778173422
14540778173436,454,4540,4540778173439
14540778173443,454,4540,4540778173446
14540778173450,454,4540,4540778173453
14540778173740,454,4540,4540778173743
14540778173757,454,4540,4540778173750
14540778173764,454,4540,4540778173767
14540913030761,454,4540,4540913030764
14540913059977,454,4540,4540913059970
14540913059984,454,4540,4540913059987
14540913059991,454,4540,4540913059994
14540913060003,454,4540,4540913060006
14540913060010,454,4540,4540913060013
14540913060027,454,4540,4540913060020
14540913060034,454,4540,4540913060037
14540913060041,454,4540,4540913060044
14540913060058,454,4540,4540913060051
14540913060065,454,4540,4540913060068
14540913060072,454,4540,4540913060075
14540913060089,454,4540,4540913060082
14540913060096,454,4540,4540913060099
14540913060102,454,4540,4540913060105
14540913060119,454,4540,4540913060112
14540913060126,454,4540,4540913060129
14540913060133,454,4540,4540913060136
14540913060140,454,4540,4540913060143
14540913060157,454,4540,4540913060150
14540913060164,454,4540,4540913060167
14540913067552,454,4540,4540913067555
14540913067569,454,4540,4540913067562
14540913067576,454,4540,4540913067579
14540913067583,454,4540,4540913067586
14540913067590,454,4540,4540913067593
14540913067606,454,4540,4540913067609
14540913067613,454,4540,4540913067616
14540913067620,454,4540,4540913067623
14540913067644,454,4540,4540913067647
14540913067651,454,4540,4540913067654
14540913067668,454,4540,4540913067661
14540913067675,454,4540,4540913067678
14540913067682,454,4540,4540913067685
14540913067699,454,4540,4540913067692
14540913067705,454,4540,4540913067708
14540913067712,454,4540,4540913067715
14540913067729,454,4540,4540913067722
14540913067736,454,4540,4540913067739
14540913067743,454,4540,4540913067746
14540913067750,454,4540,4540913067753
14540913067767,454,4540,4540913067760
14540913067774,454,4540,4540913067777
14540913067781,454,4540,4540913067784
14540913067798,454,4540,4540913067791
14540913067804,454,4540,4540913067807
14540913067811,454,4540,4540913067814
14540913067828,454,4540,4540913067821
14540913067859,454,4540,4540913067852
14540913067866,454,4540,4540913067869
14540913067873,454,4540,4540913067876
14540913067880,454,4540,4540913067883
14540913067897,454,4540,4540913067890
14540913067903,454,4540,4540913067906
14540913067910,454,4540,4540913067913
14540913067927,454,4540,4540913067920
14540913067934,454,4540,4540913067937
14540913067941,454,4540,4540913067944
14540913067958,454,4540,4540913067951
14540913067972,454,4540,4540913067975
14540913067989,454,4540,4540913067982
14540913067996,454,4540,4540913067999
14540913068009,454,4540,4540913068002
14540913068016,454,4540,4540913068019
14540913068023,454,4540,4540913068026
14540913068030,454,4540,4540913068033
14540913070385,454,4540,4540913070388
14540913070392,454,4540,4540913070395
14540913070408,454,4540,4540913070401
14540913070415,454,4540,4540913070418
14540913070422,454,4540,4540913070425
14540913070439,454,4540,4540913070432
14540913070446,454,4540,4540913070449
14540913070453,454,4540,4540913070456
14540913070460,454,4540,4540913070463
14540913070477,454,4540,4540913070470
14540913070484,454,4540,4540913070487
14540913070491,454,4540,4540913070494
14540913070507,454,4540,4540913070500
14543334100037,454,4543,4543334100030
14543334100044,454,4543,4543334100047
14543334100051,454,4543,4543334100054
14543334100068,454,4543,4543334100061
14543334100075,454,4543,4543334100078
