gtin14,jan3,jan4,jan13keta,indicator
14571227970078,457,4571,4571227970071,i1
14571326319129,457,4571,4571326319122,i1
14571326319112,457,4571,4571326319115,i1
14571227970092,457,4571,4571227970095,i1
14571227970467,457,4571,4571227970460,i1
14571227970474,457,4571,4571227970477,i1
14571227973741,457,4571,4571227973744,i1
14571227973758,457,4571,4571227973751,i1
14571307631059,457,4571,4571307631052,i1
14571307631240,457,4571,4571307631243,i1
14571307631349,457,4571,4571307631342,i1
14571307631356,457,4571,4571307631359,i1
14571307631363,457,4571,4571307631366,i1
14571307631486,457,4571,4571307631489,i1
14571307631493,457,4571,4571307631496,i1
14571307631509,457,4571,4571307631502,i1
14571307631516,457,4571,4571307631519,i1
14571307631523,457,4571,4571307631526,i1
14571307631530,457,4571,4571307631533,i1
14571307631554,457,4571,4571307631557,i1
14571307631561,457,4571,4571307631564,i1
14571307631578,457,4571,4571307631571,i1
14571307631585,457,4571,4571307631588,i1
14571307631592,457,4571,4571307631595,i1
14571307631615,457,4571,4571307631618,i1
14571307631752,457,4571,4571307631755,i1
14571307631769,457,4571,4571307631762,i1
14571307631479,457,4571,4571307631472,i1
14571106317451,457,4571,4571106317454,i1
14571106317482,457,4571,4571106317485,i1
14571106317550,457,4571,4571106317553,i1
14571308510049,457,4571,4571308510042,i0
14571106315945,457,4571,4571106315948,i1
14571106315952,457,4571,4571106315955,i1
14571106315983,457,4571,4571106315986,i1
14571106317734,457,4571,4571106317737,i1
14571106317758,457,4571,4571106317751,i1
14571106317741,457,4571,4571106317744,i1
14571106317765,457,4571,4571106317768,i1
14571388460135,457,4571,4571388460138,i1
14571227971037,457,4571,4571227971030,i1
14571227971044,457,4571,4571227971047,i1
14571227971051,457,4571,4571227971054,i1
14571227971068,457,4571,4571227971061,i1
14571227971075,457,4571,4571227971078,i1
14571227971082,457,4571,4571227971085,i1
14571227971099,457,4571,4571227971092,i1
14571227971105,457,4571,4571227971108,i1
14571227971112,457,4571,4571227971115,i1
14571227971129,457,4571,4571227971122,i1
14571227971136,457,4571,4571227971139,i1
14571227971143,457,4571,4571227971146,i1
14571227971150,457,4571,4571227971153,i1
14571227971167,457,4571,4571227971160,i1
14571227971174,457,4571,4571227971177,i1
14571227971181,457,4571,4571227971184,i1
14571227971198,457,4571,4571227971191,i1
14571227971204,457,4571,4571227971207,i1
14571227971211,457,4571,4571227971214,i1
14571227971228,457,4571,4571227971221,i1
14571227971235,457,4571,4571227971238,i1
14571227971242,457,4571,4571227971245,i1
14571227971259,457,4571,4571227971252,i1
14571227971266,457,4571,4571227971269,i1
14571227971273,457,4571,4571227971276,i1
14571227971280,457,4571,4571227971283,i1
14571227971297,457,4571,4571227971290,i1
14571227971303,457,4571,4571227971306,i1
14571227971310,457,4571,4571227971313,i1
14571227971327,457,4571,4571227971320,i1
14571227971334,457,4571,4571227971337,i1
14571227971341,457,4571,4571227971344,i1
14571227971358,457,4571,4571227971351,i1
14571227971365,457,4571,4571227971368,i1
14571227971372,457,4571,4571227971375,i1
14571227971389,457,4571,4571227971382,i1
14571227971396,457,4571,4571227971399,i1
14571227971402,457,4571,4571227971405,i1
14571227971419,457,4571,4571227971412,i1
14571227971426,457,4571,4571227971429,i1
14571227971433,457,4571,4571227971436,i1
14571227971440,457,4571,4571227971443,i1
14571227971457,457,4571,4571227971450,i1
14571227971464,457,4571,4571227971467,i1
14571227971471,457,4571,4571227971474,i1
14571227971488,457,4571,4571227971481,i1
14571227971495,457,4571,4571227971498,i1
14571227971501,457,4571,4571227971504,i1
14571227971518,457,4571,4571227971511,i1
14571227971525,457,4571,4571227971528,i1
14571227971532,457,4571,4571227971535,i1
14571227971549,457,4571,4571227971542,i1
14571227971556,457,4571,4571227971559,i1
14571227971563,457,4571,4571227971566,i1
14571227971570,457,4571,4571227971573,i1
14571227971587,457,4571,4571227971580,i1
14571227971594,457,4571,4571227971597,i1
14571227971600,457,4571,4571227971603,i1
14571227971617,457,4571,4571227971610,i1
14571227971624,457,4571,4571227971627,i1
14571227971631,457,4571,4571227971634,i1
14571227971648,457,4571,4571227971641,i1
14571227971655,457,4571,4571227971658,i1
14571227971662,457,4571,4571227971665,i1
14571227971679,457,4571,4571227971672,i1
14571227971686,457,4571,4571227971689,i1
14571227971693,457,4571,4571227971696,i1
14571227971709,457,4571,4571227971702,i1
14571227971716,457,4571,4571227971719,i1
14571227971723,457,4571,4571227971726,i1
14571227971730,457,4571,4571227971733,i1
14571227971747,457,4571,4571227971740,i1
14571227971754,457,4571,4571227971757,i1
14571227971761,457,4571,4571227971764,i1
14571227971778,457,4571,4571227971771,i1
14571227971785,457,4571,4571227971788,i1
14571227971792,457,4571,4571227971795,i1
14571227971808,457,4571,4571227971801,i1
14571227971815,457,4571,4571227971818,i1
14571227971822,457,4571,4571227971825,i1
14571227971839,457,4571,4571227971832,i1
14571227971846,457,4571,4571227971849,i1
14571227971853,457,4571,4571227971856,i1
14571227971860,457,4571,4571227971863,i1
14571227971877,457,4571,4571227971870,i1
14571227971884,457,4571,4571227971887,i1
14571227971891,457,4571,4571227971894,i1
14571227971907,457,4571,4571227971900,i1
14571227971914,457,4571,4571227971917,i1
14571227971938,457,4571,4571227971931,i1
14571227971945,457,4571,4571227971948,i1
14571227971952,457,4571,4571227971955,i1
14571227971969,457,4571,4571227971962,i1
14571227971976,457,4571,4571227971979,i1
14571227971983,457,4571,4571227971986,i1
14571227971990,457,4571,4571227971993,i1
14571227972003,457,4571,4571227972006,i1
14571227972010,457,4571,4571227972013,i1
14571227972027,457,4571,4571227972020,i1
