jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0387900000010,00387900000010,箱,,,,,LaForte 1day UV Lena＿N°111＿-0.00/-0.00/-0.00,5134400302000000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387900000027,00387900000027,箱,,,,,LaForte 1day UV Lena＿N°111＿-0.25/-0.00/-0.00,5134400302010000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387900000034,00387900000034,箱,,,,,LaForte 1day UV Lena＿N°111＿-0.50/-0.00/-0.00,5134400302020000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387900000041,00387900000041,箱,,,,,LaForte 1day UV Lena＿N°111＿-0.75/-0.00/-0.00,5134400302030000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387900000058,00387900000058,箱,,,,,LaForte 1day UV Lena＿N°111＿-1.00/-0.00/-0.00,5134400302040000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387900000065,00387900000065,箱,,,,,LaForte 1day UV Lena＿N°111＿-1.25/-0.00/-0.00,5134400302050000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387900000072,00387900000072,箱,,,,,LaForte 1day UV Lena＿N°111＿-1.50/-0.00/-0.00,5134400302060000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387900000089,00387900000089,箱,,,,,LaForte 1day UV Lena＿N°111＿-1.75/-0.00/-0.00,5134400302070000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387900000096,00387900000096,箱,,,,,LaForte 1day UV Lena＿N°111＿-2.00/-0.00/-0.00,5134400302080000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387900000102,00387900000102,箱,,,,,LaForte 1day UV Lena＿N°111＿-2.25/-0.00/-0.00,5134400302090000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
