gtin14,jan3,jan4,jan13keta,indicator
04806019607089,480,4806,4806019607089,i0
04806019607102,480,4806,4806019607102,i0
04806019607126,480,4806,4806019607126,i0
04806019607164,480,4806,4806019607164,i0
04806019609410,480,4806,4806019609410,i0
04806019609427,480,4806,4806019609427,i0
04806019609434,480,4806,4806019609434,i0
04806019609441,480,4806,4806019609441,i0
04806019604699,480,4806,4806019604699,i0
04806019601827,480,4806,4806019601827,i0
04806019601834,480,4806,4806019601834,i0
04806019604125,480,4806,4806019604125,i0
04806019604132,480,4806,4806019604132,i0
04806019604149,480,4806,4806019604149,i0
04806019604170,480,4806,4806019604170,i0
04806019604187,480,4806,4806019604187,i0
04806019604194,480,4806,4806019604194,i0
04806019604200,480,4806,4806019604200,i0
04806019604217,480,4806,4806019604217,i0
04806019604224,480,4806,4806019604224,i0
04806019604392,480,4806,4806019604392,i0
04806019604408,480,4806,4806019604408,i0
04806019604415,480,4806,4806019604415,i0
04806019604422,480,4806,4806019604422,i0
04806019604439,480,4806,4806019604439,i0
04806019604354,480,4806,4806019604354,i0
04806019604361,480,4806,4806019604361,i0
04806019601797,480,4806,4806019601797,i0
04806019604101,480,4806,4806019604101,i0
04806019604118,480,4806,4806019604118,i0
04806019604156,480,4806,4806019604156,i0
04806019604163,480,4806,4806019604163,i0
04806019604255,480,4806,4806019604255,i0
04806019604262,480,4806,4806019604262,i0
04806019604330,480,4806,4806019604330,i0
04806019604347,480,4806,4806019604347,i0
04806019604378,480,4806,4806019604378,i0
04806019604385,480,4806,4806019604385,i0
04806019610461,480,4806,4806019610461,i0
04806019610522,480,4806,4806019610522,i0
04806019610577,480,4806,4806019610577,i0
04806019610584,480,4806,4806019610584,i0
04806019610591,480,4806,4806019610591,i0
04806019610607,480,4806,4806019610607,i0
04806019610614,480,4806,4806019610614,i0
04806019610621,480,4806,4806019610621,i0
04806019603128,480,4806,4806019603128,i0
04806019603135,480,4806,4806019603135,i0
04806019604491,480,4806,4806019604491,i0
04806019605825,480,4806,4806019605825,i0
04806019606105,480,4806,4806019606105,i0
04806019607058,480,4806,4806019607058,i0
04806019606211,480,4806,4806019606211,i0
04806019606228,480,4806,4806019606228,i0
04806019606235,480,4806,4806019606235,i0
04806019606242,480,4806,4806019606242,i0
04806019606259,480,4806,4806019606259,i0
04806019606617,480,4806,4806019606617,i0
04806019606624,480,4806,4806019606624,i0
04806019606631,480,4806,4806019606631,i0
04806019606648,480,4806,4806019606648,i0
04806019606655,480,4806,4806019606655,i0
04806019606204,480,4806,4806019606204,i0
04806019606266,480,4806,4806019606266,i0
04806019606273,480,4806,4806019606273,i0
04806019606280,480,4806,4806019606280,i0
04806019606327,480,4806,4806019606327,i0
04806019606334,480,4806,4806019606334,i0
04806019606679,480,4806,4806019606679,i0
04806019606297,480,4806,4806019606297,i0
04806019606600,480,4806,4806019606600,i0
04806019606662,480,4806,4806019606662,i0
04806019606686,480,4806,4806019606686,i0
04806019606693,480,4806,4806019606693,i0
04806019610812,480,4806,4806019610812,i0
04806019610829,480,4806,4806019610829,i0
04806019610836,480,4806,4806019610836,i0
04806019610843,480,4806,4806019610843,i0
04806019610850,480,4806,4806019610850,i0
04806019610867,480,4806,4806019610867,i0
04806019610874,480,4806,4806019610874,i0
04806019611406,480,4806,4806019611406,i0
04806019611413,480,4806,4806019611413,i0
04806019611420,480,4806,4806019611420,i0
04806019611437,480,4806,4806019611437,i0
04806019611444,480,4806,4806019611444,i0
04806019611451,480,4806,4806019611451,i0
04806019611468,480,4806,4806019611468,i0
04806019611475,480,4806,4806019611475,i0
04806019611482,480,4806,4806019611482,i0
04806019611499,480,4806,4806019611499,i0
04806019611505,480,4806,4806019611505,i0
04806019611512,480,4806,4806019611512,i0
04806019611529,480,4806,4806019611529,i0
04806019611710,480,4806,4806019611710,i0
04806019617262,480,4806,4806019617262,i0
04806019604538,480,4806,4806019604538,i0
04806019604545,480,4806,4806019604545,i0
04806019604552,480,4806,4806019604552,i0
04806019604569,480,4806,4806019604569,i0
04806019604576,480,4806,4806019604576,i0
04806019604583,480,4806,4806019604583,i0
04806019604590,480,4806,4806019604590,i0
04806019604606,480,4806,4806019604606,i0
04806019604613,480,4806,4806019604613,i0
04806019604620,480,4806,4806019604620,i0
04806019611888,480,4806,4806019611888,i0
04806019611895,480,4806,4806019611895,i0
04806019604637,480,4806,4806019604637,i0
04806019604644,480,4806,4806019604644,i0
04806019604651,480,4806,4806019604651,i0
04806019604668,480,4806,4806019604668,i0
04806019604675,480,4806,4806019604675,i0
04806019604682,480,4806,4806019604682,i0
04806019607294,480,4806,4806019607294,i0
04806019607300,480,4806,4806019607300,i0
04806019607317,480,4806,4806019607317,i0
04806019607324,480,4806,4806019607324,i0
04806019607331,480,4806,4806019607331,i0
04806019607348,480,4806,4806019607348,i0
04806019607355,480,4806,4806019607355,i0
04806019607362,480,4806,4806019607362,i0
04806019607379,480,4806,4806019607379,i0
04806019600653,480,4806,4806019600653,i0
04806019600660,480,4806,4806019600660,i0
04806019607041,480,4806,4806019607041,i0
04806019607003,480,4806,4806019607003,i0
04806019607010,480,4806,4806019607010,i0
04806019607027,480,4806,4806019607027,i0
04806019607034,480,4806,4806019607034,i0
04806019603968,480,4806,4806019603968,i0
04806019614513,480,4806,4806019614513,i0
04806019614537,480,4806,4806019614537,i0
04806019614520,480,4806,4806019614520,i0
04806019604811,480,4806,4806019604811,i0
04806019604828,480,4806,4806019604828,i0
04806019604835,480,4806,4806019604835,i0
04806019603524,480,4806,4806019603524,i0
04806019603531,480,4806,4806019603531,i0
04806019603548,480,4806,4806019603548,i0
04806019603555,480,4806,4806019603555,i0
04806019603562,480,4806,4806019603562,i0
04806019603579,480,4806,4806019603579,i0
04806019603586,480,4806,4806019603586,i0
04806019603593,480,4806,4806019603593,i0
04806019603609,480,4806,4806019603609,i0
04806019603616,480,4806,4806019603616,i0
04806019603623,480,4806,4806019603623,i0
04806019603630,480,4806,4806019603630,i0
04806019603647,480,4806,4806019603647,i0
04806019603654,480,4806,4806019603654,i0
04806019603661,480,4806,4806019603661,i0
04806019603678,480,4806,4806019603678,i0
04806019603685,480,4806,4806019603685,i0
04806019603692,480,4806,4806019603692,i0
04806019607430,480,4806,4806019607430,i0
04806019600523,480,4806,4806019600523,i0
04806019600530,480,4806,4806019600530,i0
04806019600547,480,4806,4806019600547,i0
04806019600554,480,4806,4806019600554,i0
04806019600561,480,4806,4806019600561,i0
04806019600578,480,4806,4806019600578,i0
04806019600585,480,4806,4806019600585,i0
04806019600608,480,4806,4806019600608,i0
04806019604842,480,4806,4806019604842,i0
04806019604859,480,4806,4806019604859,i0
04806019604866,480,4806,4806019604866,i0
04806019604873,480,4806,4806019604873,i0
04806019604736,480,4806,4806019604736,i0
04806019604743,480,4806,4806019604743,i0
04806019605924,480,4806,4806019605924,i0
04806019605931,480,4806,4806019605931,i0
04806019605948,480,4806,4806019605948,i0
04806019606167,480,4806,4806019606167,i0
04806019604712,480,4806,4806019604712,i0
04806019604729,480,4806,4806019604729,i0
04806019604750,480,4806,4806019604750,i0
04806019604767,480,4806,4806019604767,i0
04806019604798,480,4806,4806019604798,i0
04806019604804,480,4806,4806019604804,i0
04806019605955,480,4806,4806019605955,i0
04806019605962,480,4806,4806019605962,i0
04806019605979,480,4806,4806019605979,i0
04806019605993,480,4806,4806019605993,i0
04806019606037,480,4806,4806019606037,i0
04806019606051,480,4806,4806019606051,i0
04806019605986,480,4806,4806019605986,i0
04806019606020,480,4806,4806019606020,i0
04806019606044,480,4806,4806019606044,i0
04806019606198,480,4806,4806019606198,i0
04806019607997,480,4806,4806019607997,i0
04806019608000,480,4806,4806019608000,i0
04806019601292,480,4806,4806019601292,i0
04806019601308,480,4806,4806019601308,i0
04806019601315,480,4806,4806019601315,i0
04806019601322,480,4806,4806019601322,i0
04806019601339,480,4806,4806019601339,i0
