jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0374900000010,00374900000010,箱,,,,,LaForte 1day UV Lena＿N°101＿-0.00/-0.00/-0.00,5047100301000000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374900000027,00374900000027,箱,,,,,LaForte 1day UV Lena＿N°101＿-0.25/-0.00/-0.00,5047100301010000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374900000034,00374900000034,箱,,,,,LaForte 1day UV Lena＿N°101＿-0.50/-0.00/-0.00,5047100301020000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374900000041,00374900000041,箱,,,,,LaForte 1day UV Lena＿N°101＿-0.75/-0.00/-0.00,5047100301030000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374900000058,00374900000058,箱,,,,,LaForte 1day UV Lena＿N°101＿-1.00/-0.00/-0.00,5047100301040000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374900000065,00374900000065,箱,,,,,LaForte 1day UV Lena＿N°101＿-1.25/-0.00/-0.00,5047100301050000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374900000072,00374900000072,箱,,,,,LaForte 1day UV Lena＿N°101＿-1.50/-0.00/-0.00,5047100301060000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374900000089,00374900000089,箱,,,,,LaForte 1day UV Lena＿N°101＿-1.75/-0.00/-0.00,5047100301070000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374900000096,00374900000096,箱,,,,,LaForte 1day UV Lena＿N°101＿-2.00/-0.00/-0.00,5047100301080000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374900000102,00374900000102,箱,,,,,LaForte 1day UV Lena＿N°101＿-2.25/-0.00/-0.00,5047100301090000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
