jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0375600000010,00375600000010,箱,,,,,LaForte 1day UV Lena＿N°102＿-0.00/-0.00/-0.00,5047200301000000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375600000027,00375600000027,箱,,,,,LaForte 1day UV Lena＿N°102＿-0.25/-0.00/-0.00,5047200301010000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375600000034,00375600000034,箱,,,,,LaForte 1day UV Lena＿N°102＿-0.50/-0.00/-0.00,5047200301020000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375600000041,00375600000041,箱,,,,,LaForte 1day UV Lena＿N°102＿-0.75/-0.00/-0.00,5047200301030000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375600000058,00375600000058,箱,,,,,LaForte 1day UV Lena＿N°102＿-1.00/-0.00/-0.00,5047200301040000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375600000065,00375600000065,箱,,,,,LaForte 1day UV Lena＿N°102＿-1.25/-0.00/-0.00,5047200301050000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375600000072,00375600000072,箱,,,,,LaForte 1day UV Lena＿N°102＿-1.50/-0.00/-0.00,5047200301060000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375600000089,00375600000089,箱,,,,,LaForte 1day UV Lena＿N°102＿-1.75/-0.00/-0.00,5047200301070000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375600000096,00375600000096,箱,,,,,LaForte 1day UV Lena＿N°102＿-2.00/-0.00/-0.00,5047200301080000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375600000102,00375600000102,箱,,,,,LaForte 1day UV Lena＿N°102＿-2.25/-0.00/-0.00,5047200301090000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
