jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0376300000010,00376300000010,箱,,,,,LaForte 1day UV Lena＿N°103＿-0.00/-0.00/-0.00,5047300301000000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000027,00376300000027,箱,,,,,LaForte 1day UV Lena＿N°103＿-0.25/-0.00/-0.00,5047300301010000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000034,00376300000034,箱,,,,,LaForte 1day UV Lena＿N°103＿-0.50/-0.00/-0.00,5047300301020000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000041,00376300000041,箱,,,,,LaForte 1day UV Lena＿N°103＿-0.75/-0.00/-0.00,5047300301030000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000058,00376300000058,箱,,,,,LaForte 1day UV Lena＿N°103＿-1.00/-0.00/-0.00,5047300301040000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000065,00376300000065,箱,,,,,LaForte 1day UV Lena＿N°103＿-1.25/-0.00/-0.00,5047300301050000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000072,00376300000072,箱,,,,,LaForte 1day UV Lena＿N°103＿-1.50/-0.00/-0.00,5047300301060000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000089,00376300000089,箱,,,,,LaForte 1day UV Lena＿N°103＿-1.75/-0.00/-0.00,5047300301070000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000096,00376300000096,箱,,,,,LaForte 1day UV Lena＿N°103＿-2.00/-0.00/-0.00,5047300301080000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000102,00376300000102,箱,,,,,LaForte 1day UV Lena＿N°103＿-2.25/-0.00/-0.00,5047300301090000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000119,00376300000119,箱,,,,,LaForte 1day UV Lena＿N°103＿-2.50/-0.00/-0.00,5047300301100000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000126,00376300000126,箱,,,,,LaForte 1day UV Lena＿N°103＿-2.75/-0.00/-0.00,5047300301110000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000133,00376300000133,箱,,,,,LaForte 1day UV Lena＿N°103＿-3.00/-0.00/-0.00,5047300301120000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000140,00376300000140,箱,,,,,LaForte 1day UV Lena＿N°103＿-3.25/-0.00/-0.00,5047300301130000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000157,00376300000157,箱,,,,,LaForte 1day UV Lena＿N°103＿-3.50/-0.00/-0.00,5047300301140000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000164,00376300000164,箱,,,,,LaForte 1day UV Lena＿N°103＿-3.75/-0.00/-0.00,5047300301150000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000171,00376300000171,箱,,,,,LaForte 1day UV Lena＿N°103＿-4.00/-0.00/-0.00,5047300301160000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000188,00376300000188,箱,,,,,LaForte 1day UV Lena＿N°103＿-4.25/-0.00/-0.00,5047300301170000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000195,00376300000195,箱,,,,,LaForte 1day UV Lena＿N°103＿-4.50/-0.00/-0.00,5047300301180000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000201,00376300000201,箱,,,,,LaForte 1day UV Lena＿N°103＿-4.75/-0.00/-0.00,5047300301190000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000218,00376300000218,箱,,,,,LaForte 1day UV Lena＿N°103＿-5.00/-0.00/-0.00,5047300301200000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000225,00376300000225,箱,,,,,LaForte 1day UV Lena＿N°103＿-5.25/-0.00/-0.00,5047300301210000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000232,00376300000232,箱,,,,,LaForte 1day UV Lena＿N°103＿-5.50/-0.00/-0.00,5047300301220000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000249,00376300000249,箱,,,,,LaForte 1day UV Lena＿N°103＿-5.75/-0.00/-0.00,5047300301230000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000256,00376300000256,箱,,,,,LaForte 1day UV Lena＿N°103＿-6.00/-0.00/-0.00,5047300301240000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000270,00376300000270,箱,,,,,LaForte 1day UV Lena＿N°103＿-6.50/-0.00/-0.00,5047300301260000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000294,00376300000294,箱,,,,,LaForte 1day UV Lena＿N°103＿-7.00/-0.00/-0.00,5047300301280000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0376300000317,00376300000317,箱,,,,,LaForte 1day UV Lena＿N°103＿-7.50/-0.00/-0.00,5047300301300000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
