jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0379400000010,00379400000010,箱,,,,,LaForte 1day UV Lena＿N°101＿-0.00/-0.00/-0.00,5047100302000000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000027,00379400000027,箱,,,,,LaForte 1day UV Lena＿N°101＿-0.25/-0.00/-0.00,5047100302010000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000034,00379400000034,箱,,,,,LaForte 1day UV Lena＿N°101＿-0.50/-0.00/-0.00,5047100302020000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000041,00379400000041,箱,,,,,LaForte 1day UV Lena＿N°101＿-0.75/-0.00/-0.00,5047100302030000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000058,00379400000058,箱,,,,,LaForte 1day UV Lena＿N°101＿-1.00/-0.00/-0.00,5047100302040000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000065,00379400000065,箱,,,,,LaForte 1day UV Lena＿N°101＿-1.25/-0.00/-0.00,5047100302050000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000072,00379400000072,箱,,,,,LaForte 1day UV Lena＿N°101＿-1.50/-0.00/-0.00,5047100302060000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000089,00379400000089,箱,,,,,LaForte 1day UV Lena＿N°101＿-1.75/-0.00/-0.00,5047100302070000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000096,00379400000096,箱,,,,,LaForte 1day UV Lena＿N°101＿-2.00/-0.00/-0.00,5047100302080000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000102,00379400000102,箱,,,,,LaForte 1day UV Lena＿N°101＿-2.25/-0.00/-0.00,5047100302090000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000119,00379400000119,箱,,,,,LaForte 1day UV Lena＿N°101＿-2.50/-0.00/-0.00,5047100302100000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000126,00379400000126,箱,,,,,LaForte 1day UV Lena＿N°101＿-2.75/-0.00/-0.00,5047100302110000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000133,00379400000133,箱,,,,,LaForte 1day UV Lena＿N°101＿-3.00/-0.00/-0.00,5047100302120000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000140,00379400000140,箱,,,,,LaForte 1day UV Lena＿N°101＿-3.25/-0.00/-0.00,5047100302130000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000157,00379400000157,箱,,,,,LaForte 1day UV Lena＿N°101＿-3.50/-0.00/-0.00,5047100302140000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000164,00379400000164,箱,,,,,LaForte 1day UV Lena＿N°101＿-3.75/-0.00/-0.00,5047100302150000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000171,00379400000171,箱,,,,,LaForte 1day UV Lena＿N°101＿-4.00/-0.00/-0.00,5047100302160000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000188,00379400000188,箱,,,,,LaForte 1day UV Lena＿N°101＿-4.25/-0.00/-0.00,5047100302170000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000195,00379400000195,箱,,,,,LaForte 1day UV Lena＿N°101＿-4.50/-0.00/-0.00,5047100302180000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000201,00379400000201,箱,,,,,LaForte 1day UV Lena＿N°101＿-4.75/-0.00/-0.00,5047100302190000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000218,00379400000218,箱,,,,,LaForte 1day UV Lena＿N°101＿-5.00/-0.00/-0.00,5047100302200000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379400000225,00379400000225,箱,,,,,LaForte 1day UV Lena＿N°101＿-5.25/-0.00/-0.00,5047100302210000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
