gtin14,jan3,jan4,jan13keta,indicator
08054377481322,805,8054,8054377481322,i0
08054377481339,805,8054,8054377481339,i0
08054377481940,805,8054,8054377481940,i0
08054377481957,805,8054,8054377481957,i0
08054377483210,805,8054,8054377483210,i0
08054377481056,805,8054,8054377481056,i0
08054377481025,805,8054,8054377481025,i0
08054377481063,805,8054,8054377481063,i0
08054377481988,805,8054,8054377481988,i0
08054377482022,805,8054,8054377482022,i0
08054377483401,805,8054,8054377483401,i0
08051736003577,805,8051,8051736003577,i0
08051736003584,805,8051,8051736003584,i0
08051736003591,805,8051,8051736003591,i0
08051736003607,805,8051,8051736003607,i0
08051736003614,805,8051,8051736003614,i0
