gtin14,jan3,jan4,jan13keta,indicator
27898959841488,789,7898,7898959841484,i2
27898959841471,789,7898,7898959841477,i2
27898959841167,789,7898,7898959841163,i2
27898959841174,789,7898,7898959841170,i2
27898959841181,789,7898,7898959841187,i2
27898959841198,789,7898,7898959841194,i2
27898959841204,789,7898,7898959841200,i2
27898959841211,789,7898,7898959841217,i2
27898959841266,789,7898,7898959841262,i2
27898959841273,789,7898,7898959841279,i2
27898959841235,789,7898,7898959841231,i2
27898959841495,789,7898,7898959841491,i2
27898959841501,789,7898,7898959841507,i2
27898959841518,789,7898,7898959841514,i2
27898959841525,789,7898,7898959841521,i2
27898959841532,789,7898,7898959841538,i2
27898959841549,789,7898,7898959841545,i2
27898959841389,789,7898,7898959841385,i2
27898959841396,789,7898,7898959841392,i2
27898959841402,789,7898,7898959841408,i2
