gtin14,jan3,jan4,jan13keta,indicator
24961704248245,496,4961,4961704248241,i2
24961704248252,496,4961,4961704248258,i2
24961704248283,496,4961,4961704248289,i2
24961704248290,496,4961,4961704248296,i2
24964656200538,496,4964,4964656200534,i2
24964656200545,496,4964,4964656200541,i2
24964656200552,496,4964,4964656200558,i2
24964656200569,496,4964,4964656200565,i2
24964656200576,496,4964,4964656200572,i2
24964656200583,496,4964,4964656200589,i2
24964656200590,496,4964,4964656200596,i2
24960685284006,496,4960,4960685284002,i2
24960685284013,496,4960,4960685284019,i2
24960685284020,496,4960,4960685284026,i2
24960685284037,496,4960,4960685284033,i2
24960685284044,496,4960,4960685284040,i2
24960685284051,496,4960,4960685284057,i2
24960685284068,496,4960,4960685284064,i2
24960685284075,496,4960,4960685284071,i2
24960685284082,496,4960,4960685284088,i2
24960685284099,496,4960,4960685284095,i2
24960685284105,496,4960,4960685284101,i2
24960685284112,496,4960,4960685284118,i2
24960685284129,496,4960,4960685284125,i2
24960685284136,496,4960,4960685284132,i2
24960685284143,496,4960,4960685284149,i2
24960685284150,496,4960,4960685284156,i2
24960685284167,496,4960,4960685284163,i2
24960202180408,496,4960,4960202180404,i2
24960202183003,496,4960,4960202183009,i2
24966987112009,496,4966,4966987112005,i2
24966987502046,496,4966,4966987502042,i2
24966987502053,496,4966,4966987502059,i2
24960685140029,496,4960,4960685140025,i2
24960685140128,496,4960,4960685140124,i2
24960685140227,496,4960,4960685140223,i2
24960685140234,496,4960,4960685140230,i2
24960685143013,496,4960,4960685143019,i2
24960685143112,496,4960,4960685143118,i2
24960685143211,496,4960,4960685143217,i2
24960685140043,496,4960,4960685140049,i2
24960685140449,496,4960,4960685140445,i2
24960685140340,496,4960,4960685140346,i2
24960685140142,496,4960,4960685140148,i2
24960685142221,496,4960,4960685142227,i2
24960685142238,496,4960,4960685142234,i2
24960685142245,496,4960,4960685142241,i2
24960685150103,496,4960,4960685150109,i2
24960685150004,496,4960,4960685150000,i2
24960685150202,496,4960,4960685150208,i2
