jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4992338547516,04992338547516,袋,,,,,キュータム QT-500A/B 吸引ボトル,QT-SBA01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338547561,04992338547561,袋,,,,,キュータム QT-500A/B 吸引ボトル キャップ,QT-CAP01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338547615,04992338547615,袋,,,,,キュータム QT-500A/B 吸引ボトル パッキン,QT-PK01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338547707,04992338547707,袋,,,,,キュータム QT-500A/B 吸引ボトル フロートバルブ,QT-FV01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338547738,04992338547738,袋,,,,,キュータム QT-500A/B 吸引ボトル フロート,QT-FV01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338547752,04992338547752,袋,,,,,キュータム QT-500A/B 吸引ボトル フロートホルダ,QT-FH01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338547769,04992338547769,袋,,,,,キュータム QT-500A/B 吸引ボトル ボトル本体,QT-SB01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338547783,04992338547783,袋,,,,,キュータム QT-500A/B ホース付きフィルタ,QT-FI01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338547813,04992338547813,袋,,,,,キュータム QT-500A/B 吸引ホース,QT-H01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338548346,04992338548346,袋,,,,,キュータム QT-500A ACアダプタ,QT-PS01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338548414,04992338548414,袋,,,,,キュータム QT-500A/B 電池ボックス,QT-BB01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338548476,04992338548476,袋,,,,,キュータム QT-500A/B カテーテルホルダ,QT-CH01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338611866,04992338611866,袋,,,,,キュータム QT-500A/B 吸引ボトル ノズル,QT-NZ01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338734701,04992338734701,箱,,,,,キュータム QT-500A,73470,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338735210,04992338735210,袋,,,,,キュータム QT-500A/B ホース付きフィルタ シリコンホース,QT-SI01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338735227,04992338735227,袋,,,,,キュータム QT-500A/B フィルタ単体,QT-FI02,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338735289,04992338735289,袋,,,,,キュータム QT-500A/B ホース付きフィルタ L型ホース,QT-LH01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338735296,04992338735296,袋,,,,,キュータム QT-500A/B 排気カバー,QT-LH01,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338800406,04992338800406,箱,,,,,キュータム QT-500B,80040,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338800901,04992338800901,袋,,,,,キュータム QT-500B ACアダプタ,QT-PS02,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338781200,04992338781200,箱,,,,,ドクターメドマー DM-4S(ピンク) ブーツセット,78120,ー,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338123826,04992338123826,箱,,,,,エクセレントメドマー EXM-12000A ブーツ,B-120,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338123833,04992338123833,箱,,,,,エクセレントメドマー EXM-12000A ブーツ用Lサイズベルト,Y-120,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338123840,04992338123840,箱,,,,,エクセレントメドマー EXM-12000A ファスナー交換ベルト,Z-120,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338363406,04992338363406,箱,,,,,ドクターメドマー DM-6000 ブーツ（片脚）用ホース,H-50A,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338363413,04992338363413,箱,,,,,ドクターメドマー DM-6000 アームバンド用ホース,H-51B,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338363420,04992338363420,箱,,,,,ドクターメドマー DM-6000 ブーツ（両脚）用ホース,H-52A,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338363451,04992338363451,箱,,,,,ドクターメドマー DM-6000 ブーツ用Lサイズベルト,Y-50A,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338363468,04992338363468,箱,,,,,ドクターメドマー DM-6000 アームバンド用Lサイズベルト,Y-51A,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338391119,04992338391119,箱,,,,,エクセレントメドマー EXM-12000A アームバンド,U-120,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338391126,04992338391126,箱,,,,,エクセレントメドマー EXM-12000A アームバンド用Lサイズベルト,YA-120,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338439309,04992338439309,箱,,,,,フィジカルメドマー PM-8000 ブーツMセット,43930,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445522,04992338445522,箱,,,,,フィジカルメドマー PM-8000 ブーツM・パンツ用ホース,HM-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445539,04992338445539,箱,,,,,フィジカルメドマー PM-8000 ブーツM,BM-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445546,04992338445546,箱,,,,,フィジカルメドマー PM-8000 ブーツM用ケース,CBM-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445553,04992338445553,袋,,,,,フィジカルメドマー PM-8000 ブーツM 第1気室用エアバッグ,ABM1-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445560,04992338445560,袋,,,,,フィジカルメドマー PM-8000 ブーツM 第2気室用エアバッグ,ABM2-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445577,04992338445577,袋,,,,,フィジカルメドマー PM-8000 ブーツM 第3気室用エアバッグ,ABM3-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445584,04992338445584,袋,,,,,フィジカルメドマー PM-8000 ブーツM 第4気室用エアバッグ,ABM4-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445591,04992338445591,袋,,,,,フィジカルメドマー PM-8000 ブーツM 第5気室用エアバッグ,ABM5-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445607,04992338445607,袋,,,,,フィジカルメドマー PM-8000 ブーツM 第6気室用エアバッグ,ABM6-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445614,04992338445614,箱,,,,,フィジカルメドマー PM-8000 ブーツM用ファスナー交換ベルト,ZM-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445621,04992338445621,箱,,,,,フィジカルメドマー PM-8000 ブーツM用Lサイズベルト,YM-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445638,04992338445638,袋,,,,,フィジカルメドマー PM-8000 電源コード（エクセレントメドマー EXM-12000A,CAB-100,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445980,04992338445980,箱,,,,,ドクターメドマー DM-6000 ショートブーツ用ホース,H-53A,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338445997,04992338445997,箱,,,,,ドクターメドマー DM-6000 ショートブーツ用Lサイズベルト,Y-52A,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338475079,04992338475079,箱,,,,,エクセレントメドマー EXM-12000A ブーツセット,47507,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338479022,04992338479022,箱,,,,,エクセレントメドマー EXM-12000A アームバンドセット,47902,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338486860,04992338486860,箱,,,,,フィジカルメドマー PM-8000 パンツセット,48686,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338509880,04992338509880,箱,,,,,ドクターメドマー DM-6000 ブーツ,B-6000,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992338509897,04992338509897,箱,,,,,ドクターメドマー DM-6000 ショートブーツ,SB-6000,―,,,日東工器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
