gtin14,jan3,jan4,jan13keta,indicator
06945664800051,694,6945,6945664800051,i0
06948318946778,694,6948,6948318946778,i0
06948318946785,694,6948,6948318946785,i0
06941165024637,694,6941,6941165024637,i0
06941165024651,694,6941,6941165024651,i0
06941165024668,694,6941,6941165024668,i0
06941165024675,694,6941,6941165024675,i0
06941165024682,694,6941,6941165024682,i0
06941165024699,694,6941,6941165024699,i0
06941165024705,694,6941,6941165024705,i0
06941165024712,694,6941,6941165024712,i0
06941165024729,694,6941,6941165024729,i0
06941165024736,694,6941,6941165024736,i0
06941165024743,694,6941,6941165024743,i0
06941165027270,694,6941,6941165027270,i0
06941165027287,694,6941,6941165027287,i0
06941165027294,694,6941,6941165027294,i0
06941165027300,694,6941,6941165027300,i0
06941165027317,694,6941,6941165027317,i0
06941165027324,694,6941,6941165027324,i0
06941165027331,694,6941,6941165027331,i0
06941165027348,694,6941,6941165027348,i0
06941165027355,694,6941,6941165027355,i0
06941165027362,694,6941,6941165027362,i0
06941165028109,694,6941,6941165028109,i0
06941165028123,694,6941,6941165028123,i0
06941165028161,694,6941,6941165028161,i0
06941165028185,694,6941,6941165028185,i0
06941165028192,694,6941,6941165028192,i0
06941165028222,694,6941,6941165028222,i0
06941165028246,694,6941,6941165028246,i0
06941165028253,694,6941,6941165028253,i0
06941165028260,694,6941,6941165028260,i0
06941165028284,694,6941,6941165028284,i0
06941165028307,694,6941,6941165028307,i0
06941165028314,694,6941,6941165028314,i0
06944375336071,694,6944,6944375336071,i0
06944375336088,694,6944,6944375336088,i0
06944375336095,694,6944,6944375336095,i0
06944375336101,694,6944,6944375336101,i0
06944375336118,694,6944,6944375336118,i0
06944375336125,694,6944,6944375336125,i0
06944375336132,694,6944,6944375336132,i0
06944375336286,694,6944,6944375336286,i0
06944375336149,694,6944,6944375336149,i0
06944375336156,694,6944,6944375336156,i0
06944375336163,694,6944,6944375336163,i0
06944375336170,694,6944,6944375336170,i0
06944375336187,694,6944,6944375336187,i0
06944375336194,694,6944,6944375336194,i0
06944375336200,694,6944,6944375336200,i0
06944375338020,694,6944,6944375338020,i0
06944375338037,694,6944,6944375338037,i0
06944375338044,694,6944,6944375338044,i0
06944375338051,694,6944,6944375338051,i0
06944375338068,694,6944,6944375338068,i0
06944375338075,694,6944,6944375338075,i0
06941903600666,694,6941,6941903600666,i0
06947014614585,694,6947,6947014614585,i0
06941903600574,694,6941,6941903600574,i0
06941903600581,694,6941,6941903600581,i0
06941903600598,694,6941,6941903600598,i0
06941903600604,694,6941,6941903600604,i0
06941903600611,694,6941,6941903600611,i0
06941903600628,694,6941,6941903600628,i0
06941903600635,694,6941,6941903600635,i0
06941903600642,694,6941,6941903600642,i0
06941903600659,694,6941,6941903600659,i0
06941903600901,694,6941,6941903600901,i0
06941903600918,694,6941,6941903600918,i0
06941903600925,694,6941,6941903600925,i0
06941903601410,694,6941,6941903601410,i0
06941903601793,694,6941,6941903601793,i0
06941903601427,694,6941,6941903601427,i0
06941903600895,694,6941,6941903600895,i0
06941903602646,694,6941,6941903602646,i0
06941903602653,694,6941,6941903602653,i0
06941903602967,694,6941,6941903602967,i0
06941903602974,694,6941,6941903602974,i0
06942072805081,694,6942,6942072805081,i0
06942072805098,694,6942,6942072805098,i0
