gtin14,jan3,jan4,jan13keta,indicator
24550339562569,455,4550,4550339562565,i2
24550339562576,455,4550,4550339562572,i2
24550339562552,455,4550,4550339562558,i2
24550363194057,455,4550,4550363194053,i2
24550339398380,455,4550,4550339398386,i2
24550339398373,455,4550,4550339398379,i2
24550339398403,455,4550,4550339398409,i2
24550339398397,455,4550,4550339398393,i2
24550339984231,455,4550,4550339984237,i2
24550339984224,455,4550,4550339984220,i2
24550363112969,455,4550,4550363112965,i2
24550363100119,455,4550,4550363100115,i2
24550363100331,455,4550,4550363100337,i2
24550363100348,455,4550,4550363100344,i2
24550363100386,455,4550,4550363100382,i2
24550363100522,455,4550,4550363100528,i2
24550363100843,455,4550,4550363100849,i2
24550363100942,455,4550,4550363100948,i2
24550363100959,455,4550,4550363100955,i2
24550363100966,455,4550,4550363100962,i2
24550363101024,455,4550,4550363101020,i2
24550363101031,455,4550,4550363101037,i2
24550363101055,455,4550,4550363101051,i2
24550363101222,455,4550,4550363101228,i2
24550363101444,455,4550,4550363101440,i2
24550363101468,455,4550,4550363101464,i2
24550363101680,455,4550,4550363101686,i2
24550363102267,455,4550,4550363102263,i2
24550363102472,455,4550,4550363102478,i2
24550363102489,455,4550,4550363102485,i2
24550363102588,455,4550,4550363102584,i2
24550363102830,455,4550,4550363102836,i2
24550363102847,455,4550,4550363102843,i2
24550363102854,455,4550,4550363102850,i2
24550363102984,455,4550,4550363102980,i2
24550363102991,455,4550,4550363102997,i2
24550363103097,455,4550,4550363103093,i2
24550363103127,455,4550,4550363103123,i2
24550363103431,455,4550,4550363103437,i2
24550363103455,455,4550,4550363103451,i2
24550363103462,455,4550,4550363103468,i2
24550363103493,455,4550,4550363103499,i2
24550363103561,455,4550,4550363103567,i2
24550363103578,455,4550,4550363103574,i2
24550363103660,455,4550,4550363103666,i2
24550363104179,455,4550,4550363104175,i2
24550363104230,455,4550,4550363104236,i2
24550363104247,455,4550,4550363104243,i2
24550363104452,455,4550,4550363104458,i2
24550363104643,455,4550,4550363104649,i2
24550363104650,455,4550,4550363104656,i2
24550363104698,455,4550,4550363104694,i2
24550363104803,455,4550,4550363104809,i2
24550363104810,455,4550,4550363104816,i2
24550363105077,455,4550,4550363105073,i2
24550363105084,455,4550,4550363105080,i2
24550363105121,455,4550,4550363105127,i2
24550363105190,455,4550,4550363105196,i2
24550363105336,455,4550,4550363105332,i2
24550363105558,455,4550,4550363105554,i2
24550363105565,455,4550,4550363105561,i2
24550363105633,455,4550,4550363105639,i2
24550363105671,455,4550,4550363105677,i2
24550363105763,455,4550,4550363105769,i2
24550363105787,455,4550,4550363105783,i2
24550363105794,455,4550,4550363105790,i2
24550363105992,455,4550,4550363105998,i2
24550363106005,455,4550,4550363106001,i2
24550363106050,455,4550,4550363106056,i2
24550363106210,455,4550,4550363106216,i2
24550363106395,455,4550,4550363106391,i2
24550363106401,455,4550,4550363106407,i2
24550363106449,455,4550,4550363106445,i2
24550363106456,455,4550,4550363106452,i2
24550363106692,455,4550,4550363106698,i2
24550363106708,455,4550,4550363106704,i2
24550363106845,455,4550,4550363106841,i2
24550363106982,455,4550,4550363106988,i2
24550363107408,455,4550,4550363107404,i2
24550363107750,455,4550,4550363107756,i2
24550363107835,455,4550,4550363107831,i2
24550363107842,455,4550,4550363107848,i2
24550363107859,455,4550,4550363107855,i2
24550363107996,455,4550,4550363107992,i2
24550363108191,455,4550,4550363108197,i2
24550363108252,455,4550,4550363108258,i2
24550363108436,455,4550,4550363108432,i2
24550363108580,455,4550,4550363108586,i2
24550363108702,455,4550,4550363108708,i2
24550363108757,455,4550,4550363108753,i2
24550363108832,455,4550,4550363108838,i2
24550363108894,455,4550,4550363108890,i2
24550363109099,455,4550,4550363109095,i2
24550363109105,455,4550,4550363109101,i2
24550363109143,455,4550,4550363109149,i2
24550363109273,455,4550,4550363109279,i2
24550363109372,455,4550,4550363109378,i2
24550363109464,455,4550,4550363109460,i2
24550363109792,455,4550,4550363109798,i2
24550363109884,455,4550,4550363109880,i2
24550363109914,455,4550,4550363109910,i2
24550363109921,455,4550,4550363109927,i2
24550363110187,455,4550,4550363110183,i2
24550363110194,455,4550,4550363110190,i2
24550363110354,455,4550,4550363110350,i2
24550363110682,455,4550,4550363110688,i2
24550363110699,455,4550,4550363110695,i2
24550363110705,455,4550,4550363110701,i2
24550363110811,455,4550,4550363110817,i2
