gtin14,jan3,jan4,jan13keta,indicator
24560113564030,456,4560,4560113564036,i2
24560387013876,456,4560,4560387013872,i2
24560387011452,456,4560,4560387011458,i2
24560387011322,456,4560,4560387011328,i2
24560387011469,456,4560,4560387011465,i2
24560387011476,456,4560,4560387011472,i2
24560387010301,456,4560,4560387010307,i2
24562170730762,456,4562,4562170730768,i2
24562170730779,456,4562,4562170730775,i2
24562170730786,456,4562,4562170730782,i2
24562170730793,456,4562,4562170730799,i2
24562170730731,456,4562,4562170730737,i2
24562170730724,456,4562,4562170730720,i2
24562170730717,456,4562,4562170730713,i2
24562170730700,456,4562,4562170730706,i2
24560201505013,456,4560,4560201505019,i2
24560201505020,456,4560,4560201505026,i2
24560201505037,456,4560,4560201505033,i2
24560201505044,456,4560,4560201505040,i2
24560201505051,456,4560,4560201505057,i2
24560201505068,456,4560,4560201505064,i2
24560201505082,456,4560,4560201505088,i2
24560201505099,456,4560,4560201505095,i2
24560201505105,456,4560,4560201505101,i2
24560201505129,456,4560,4560201505125,i2
24560201505136,456,4560,4560201505132,i2
24560201505143,456,4560,4560201505149,i2
24560201505150,456,4560,4560201505156,i2
24560201505167,456,4560,4560201505163,i2
24560201505174,456,4560,4560201505170,i2
24560201505297,456,4560,4560201505293,i2
24560201505303,456,4560,4560201505309,i2
24560201505310,456,4560,4560201505316,i2
24560201505327,456,4560,4560201505323,i2
24560201505198,456,4560,4560201505194,i2
24560201505211,456,4560,4560201505217,i2
24560201505235,456,4560,4560201505231,i2
24560201505204,456,4560,4560201505200,i2
24560201505228,456,4560,4560201505224,i2
24560201505242,456,4560,4560201505248,i2
24560201505259,456,4560,4560201505255,i2
24560201505266,456,4560,4560201505262,i2
24560201505273,456,4560,4560201505279,i2
24560201505280,456,4560,4560201505286,i2
24560201505334,456,4560,4560201505330,i2
24560201505341,456,4560,4560201505347,i2
24560201505358,456,4560,4560201505354,i2
24560201505365,456,4560,4560201505361,i2
24560201505372,456,4560,4560201505378,i2
24560201505389,456,4560,4560201505385,i2
24560201505419,456,4560,4560201505415,i2
24560201505426,456,4560,4560201505422,i2
24560201505112,456,4560,4560201505118,i2
24560201505396,456,4560,4560201505392,i2
24560201505181,456,4560,4560201505187,i2
