gtin14,jan3,jan4,jan13keta,indicator
24522281531382,452,4522,4522281531388,i2
24522281252638,452,4522,4522281252634,i2
24522281252645,452,4522,4522281252641,i2
24522281252652,452,4522,4522281252658,i2
24522281252676,452,4522,4522281252672,i2
24526737993649,452,4526,4526737993645,i2
24526737993632,452,4526,4526737993638,i2
24526737993625,452,4526,4526737993621,i2
24526737993526,452,4526,4526737993522,i2
24526737993298,452,4526,4526737993294,i2
24526737993243,452,4526,4526737993249,i2
24526737992871,452,4526,4526737992877,i2
24526737992512,452,4526,4526737992518,i2
24526737992000,452,4526,4526737992006,i2
24526737991614,452,4526,4526737991610,i2
24526737984333,452,4526,4526737984339,i2
24526737281500,452,4526,4526737281506,i2
24526737281586,452,4526,4526737281582,i2
24526737281555,452,4526,4526737281551,i2
24526737281531,452,4526,4526737281537,i2
24526737995513,452,4526,4526737995519,i2
24526737999962,452,4526,4526737999968,i2
24526737999894,452,4526,4526737999890,i2
24526737999429,452,4526,4526737999425,i2
24526737999221,452,4526,4526737999227,i2
24526737998989,452,4526,4526737998985,i2
24526737999597,452,4526,4526737999593,i2
24526737998019,452,4526,4526737998015,i2
24526737995544,452,4526,4526737995540,i2
24526737999108,452,4526,4526737999104,i2
24526737998835,452,4526,4526737998831,i2
24526737999207,452,4526,4526737999203,i2
24526737996602,452,4526,4526737996608,i2
24526737995759,452,4526,4526737995755,i2
24526737999511,452,4526,4526737999517,i2
24526737999269,452,4526,4526737999265,i2
24526737996879,452,4526,4526737996875,i2
24526737998736,452,4526,4526737998732,i2
24526737997401,452,4526,4526737997407,i2
24526737996220,452,4526,4526737996226,i2
24526737999955,452,4526,4526737999951,i2
24526737996909,452,4526,4526737996905,i2
24526737996640,452,4526,4526737996646,i2
24526737998842,452,4526,4526737998848,i2
24526737998682,452,4526,4526737998688,i2
24526737999191,452,4526,4526737999197,i2
24526737999856,452,4526,4526737999852,i2
24526737995773,452,4526,4526737995779,i2
24526737999252,452,4526,4526737999258,i2
24526737997302,452,4526,4526737997308,i2
24526737997142,452,4526,4526737997148,i2
24526737999481,452,4526,4526737999487,i2
24526737998316,452,4526,4526737998312,i2
24526737996213,452,4526,4526737996219,i2
24526737995483,452,4526,4526737995489,i2
24526737998170,452,4526,4526737998176,i2
24526737997647,452,4526,4526737997643,i2
24526737999498,452,4526,4526737999494,i2
24526737996831,452,4526,4526737996837,i2
24526737999863,452,4526,4526737999869,i2
24526737998033,452,4526,4526737998039,i2
24526737996015,452,4526,4526737996011,i2
24526737995650,452,4526,4526737995656,i2
24526737999238,452,4526,4526737999234,i2
24526737999146,452,4526,4526737999142,i2
24526737999986,452,4526,4526737999982,i2
24526737999399,452,4526,4526737999395,i2
24526737998637,452,4526,4526737998633,i2
24526737998477,452,4526,4526737998473,i2
24526737998132,452,4526,4526737998138,i2
24526737996442,452,4526,4526737996448,i2
24526737999160,452,4526,4526737999166,i2
24526737999276,452,4526,4526737999272,i2
24526737997500,452,4526,4526737997506,i2
24526737997135,452,4526,4526737997131,i2
24526737996497,452,4526,4526737996493,i2
24526737999580,452,4526,4526737999586,i2
24526737999634,452,4526,4526737999630,i2
24526737996145,452,4526,4526737996141,i2
24526737999702,452,4526,4526737999708,i2
24526737999719,452,4526,4526737999715,i2
24526737999924,452,4526,4526737999920,i2
24526737995803,452,4526,4526737995809,i2
24526737999313,452,4526,4526737999319,i2
24526737999931,452,4526,4526737999937,i2
24526737998941,452,4526,4526737998947,i2
24526737998644,452,4526,4526737998640,i2
24526737998750,452,4526,4526737998756,i2
24526737999436,452,4526,4526737999432,i2
24526737999344,452,4526,4526737999340,i2
24526737996305,452,4526,4526737996301,i2
24526737999504,452,4526,4526737999500,i2
24526737999368,452,4526,4526737999364,i2
24526737997395,452,4526,4526737997391,i2
24526737999641,452,4526,4526737999647,i2
24526737999979,452,4526,4526737999975,i2
24526737997968,452,4526,4526737997964,i2
24526737999740,452,4526,4526737999746,i2
24526737998576,452,4526,4526737998572,i2
24526737999566,452,4526,4526737999562,i2
24526737999665,452,4526,4526737999661,i2
24526737999214,452,4526,4526737999210,i2
24526737999054,452,4526,4526737999050,i2
24526737996374,452,4526,4526737996370,i2
24526737999467,452,4526,4526737999463,i2
24526737995452,452,4526,4526737995458,i2
24526737999658,452,4526,4526737999654,i2
24526737999757,452,4526,4526737999753,i2
24526737998057,452,4526,4526737998053,i2
24526737999382,452,4526,4526737999388,i2
24526737999832,452,4526,4526737999838,i2
24526737998965,452,4526,4526737998961,i2
24526737996633,452,4526,4526737996639,i2
24526737999061,452,4526,4526737999067,i2
24526737997470,452,4526,4526737997476,i2
24526737999320,452,4526,4526737999326,i2
24526737999092,452,4526,4526737999098,i2
24526737999153,452,4526,4526737999159,i2
24526737998583,452,4526,4526737998589,i2
24526737999825,452,4526,4526737999821,i2
24526737999078,452,4526,4526737999074,i2
24526737999627,452,4526,4526737999623,i2
24526737998194,452,4526,4526737998190,i2
24526737997685,452,4526,4526737997681,i2
24526737996268,452,4526,4526737996264,i2
24526737999450,452,4526,4526737999456,i2
24526737998910,452,4526,4526737998916,i2
24526737996077,452,4526,4526737996073,i2
24526737999689,452,4526,4526737999685,i2
24526737999542,452,4526,4526737999548,i2
24526737999290,452,4526,4526737999296,i2
24526737998026,452,4526,4526737998022,i2
24526737998149,452,4526,4526737998145,i2
24526737999900,452,4526,4526737999906,i2
24526737998781,452,4526,4526737998787,i2
24526737999245,452,4526,4526737999241,i2
24526737997760,452,4526,4526737997766,i2
24526737999559,452,4526,4526737999555,i2
24526737999887,452,4526,4526737999883,i2
24526737997814,452,4526,4526737997810,i2
24526737997326,452,4526,4526737997322,i2
24526737999283,452,4526,4526737999289,i2
24526737998798,452,4526,4526737998794,i2
24526737999139,452,4526,4526737999135,i2
24526737995698,452,4526,4526737995694,i2
24526737999795,452,4526,4526737999791,i2
24526737998347,452,4526,4526737998343,i2
24526737995711,452,4526,4526737995717,i2
24526737999726,452,4526,4526737999722,i2
24526737997821,452,4526,4526737997827,i2
24526737997210,452,4526,4526737997216,i2
24526737998613,452,4526,4526737998619,i2
24526737998804,452,4526,4526737998800,i2
24526737999610,452,4526,4526737999616,i2
24526737998040,452,4526,4526737998046,i2
24526737999016,452,4526,4526737999012,i2
24526737999733,452,4526,4526737999739,i2
24526737998408,452,4526,4526737998404,i2
24526737997333,452,4526,4526737997339,i2
24526737999528,452,4526,4526737999524,i2
24526737998811,452,4526,4526737998817,i2
24526737999405,452,4526,4526737999401,i2
24526737999603,452,4526,4526737999609,i2
24526737998255,452,4526,4526737998251,i2
24526737999696,452,4526,4526737999692,i2
24526737995940,452,4526,4526737995946,i2
24526737998927,452,4526,4526737998923,i2
24526737997050,452,4526,4526737997056,i2
24526737996251,452,4526,4526737996257,i2
24526737998934,452,4526,4526737998930,i2
24526737998828,452,4526,4526737998824,i2
24526737997883,452,4526,4526737997889,i2
24526737997234,452,4526,4526737997230,i2
24526737999672,452,4526,4526737999678,i2
24526737998088,452,4526,4526737998084,i2
24526737999443,452,4526,4526737999449,i2
24526737998897,452,4526,4526737998893,i2
24526737996992,452,4526,4526737996998,i2
24526737996381,452,4526,4526737996387,i2
24526737998712,452,4526,4526737998718,i2
24526737998880,452,4526,4526737998886,i2
24526737998330,452,4526,4526737998336,i2
