jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
5034480300188,05034480300188,個,,,,,ポ－ル肺機能検査用フィルタ－　ＰＦ－３０Ｓ,PF30SJ,PF30SJ,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480001535,05034480001535,個,,,,,ポール呼吸器回路フィルター（滅菌済）　ＢＢ２２－１５Ｓ,BB22-15S,ＢＢ２２－１５Ｓ、９０ｍＬ,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480308078,05034480308078,個,,,,,ポール呼吸器回路フィルター（滅菌済）　ＢＢ５０ＴＥＳ,BB50TESJ,ＢＢ５０ＴＥＳ,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480308054,05034480308054,個,,,,,ポール呼吸器回路フィルター（滅菌済）　ＢＢ２２－１５Ｓ,BB22-15SJ,ＢＢ２２－１５Ｓ、９０ｍＬ,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480300676,05034480300676,個,15034480300673,個,,,ポールフィルターＯＲＯ,ORO1HJ,ORO1HJ,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480308030,05034480308030,個,,,,,ポール人工鼻フィルター（滅菌済）　ＢＢ１００ＥＳ,BB100ESJ,ＢＢ１００ＥＳ、８５ｍＬ,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480308047,05034480308047,個,,,,,ポール人工鼻フィルター（滅菌済）　ＢＢ２５Ｓ,BB25SJ,ＢＢ２５Ｓ、３５ｍＬ、ＣＯ２モニタリングポート付,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480308061,05034480308061,個,,,,,ポール人工鼻フィルター（滅菌済）　ＢＢ２５ＦＳ,BB25FSJ,３５ｍＬ、ＣＯ２モニタリングポート、フレキシブルチューブ付,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480308092,05034480308092,個,,,,,ポール人工鼻フィルター（滅菌済）　ＢＢ１００ＥＦＳ,BB100EFSJ,ＢＢ１００ＥＦＳ、８５ｍＬ、フレキシブルチューブ付,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480308085,05034480308085,個,,,,,ポール人工鼻フィルター（滅菌済）　ＢＢ１００ＰＦＳ,BB100PFSJ,８５ｍＬ、ＣＯ２モニタリングポート、フレキシブルチューブ付,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480303301,05034480303301,個,,,,,気腹ガスラインフィルターセット　ＩＧＦ１,IGF1,IGF1CD,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480308306,05034480308306,個,,,,,気腹ガスラインフィルターセットＩＧＦ１,IGF1,IGF1CD,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480308979,05034480308979,個,,,,,ラパロシールドスモークフィルターセット　ＬＳＦ１,LSF1,LSF1,,,グローバルライフサイエンステクノロジーズジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480300966,05034480300966,個,,,,,ポールフィルターＡＬ,AL8S,ＡＬ８Ｓ、４０μｍ,12800,1,グローバルライフサイエンステクノロジーズジャパン,737240000,人工心肺回路（個別機能品・ラインフィルタ-）,12800,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480000019,05034480000019,個,,,,,ポールフィルターＡｕｔｏＶｅｎｔ　ＡＶ６ＳＶ,AV6SV,４０μｍ、成人用,12800,1,グローバルライフサイエンステクノロジーズジャパン,737240000,人工心肺回路（個別機能品・ラインフィルタ-）,12800,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034480000460,05034480000460,個,,,,,ポールプレバイパスプラスフィルターＰＰ－３８０２,PP3802,ＰＰ－３８０２、０．２μｍ,4100,1,グローバルライフサイエンステクノロジーズジャパン,737250000,人工心肺回路（個別機能品・回路洗浄用フィルタ-）,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,
