jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0844685006946,00844685006946,本,,,,,MST Barrett V2 I/Aチップ ストレート， ゴールド,BRT-1028-G-JP,MST Barrett V2 I/Aチップ，ストレート,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007004,00844685007004,本,,,,,MST Barrett V2 I/Aチップ ストレート， 紫,BRT-1028-P-JP,MST Barrett V2 I/Aチップ，ストレート,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007011,00844685007011,本,,,,,MST Barrett V2 I/Aチップ ストレート， 赤,BRT-1028-R-JP,MST Barrett V3 I/Aチップ，ストレート,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007028,00844685007028,本,,,,,MST Barrett V2 I/Aチップ ストレート， ベント， ゴールド,BRT-1029-G-JP,MST Barrett V2 I/Aチップ，ストレート，ベント,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007035,00844685007035,本,,,,,MST Barrett V2 I/Aチップ ストレート， ベント， 紫,BRT-1029-P-JP,MST Barrett V2 I/Aチップ，ストレート，ベント,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007042,00844685007042,本,,,,,MST Barrett V2 I/Aチップ ストレート， ベント， 赤,BRT-1029-R-JP,MST Barrett V2 I/Aチップ，ストレート，ベント,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007059,00844685007059,本,,,,,MST Barrett V2 I/Aチップ カーブ， ゴールド,BRT-1030-G-JP,MST Barrett V2 I/Aチップ，カーブ,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007066,00844685007066,本,,,,,MST Barrett V2 I/Aチップ カーブ， 紫,BRT-1030-P-JP,MST Barrett V2 I/Aチップ，カーブ,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007073,00844685007073,本,,,,,MST Barrett V2 I/Aチップ カーブ， 赤,BRT-1030-R-JP,MST Barrett V2 I/Aチップ，カーブ,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007103,00844685007103,本,,,,,バレットI/Aチップ，ストレート，2.6-2.85mm,BRT-1033-B-JP,ストレート，2.6-2.85mm,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007110,00844685007110,本,,,,,バレットI/Aチップ，ストレート，1.8-2.2mm,BRT-1033-G-JP,ストレート，1.8-2.2mm,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007127,00844685007127,本,,,,,バレットI/Aチップ，ストレート，2.4-2.75mm,BRT-1033-Y-JP,ストレート，2.4-2.75mm,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844685007134,00844685007134,本,,,,,バレットI/Aチップ，ストレート，ベント，2.6-2.85mm,BRT-1034-B-JP,ストレート，ベント，2.6-2.85mm,,,エムエスティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
