jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0843997011778,00843997011778,枚,10843997011775,箱,,,RD SedLine EEG センサ,4248,15.7㎝×19.0㎝,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997010900,00843997010900,枚,10843997010907,箱,,,RD rainbow SET SpHb Adt,4026,5㎝×10㎝,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997010917,00843997010917,枚,10843997010914,箱,,,RD rainbow SET SpHb Pdt,4027,4㎝×８㎝,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997010924,00843997010924,枚,10843997010921,箱,,,RD rainbow SET SpHb Inf,4028,8.4㎝×1.5㎝,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997010931,00843997010931,枚,10843997010938,箱,,,RD rainbow SET SpHb Neo,4029,11㎝×1.5㎝,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997000888,00843997000888,箱,10843997000885,箱,,,LNCS Inf-3,2319,569 ㎜/1026 ㎜,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997000444,00843997000444,箱,10843997000441,箱,,,LNCS NeoPt-3,2321,569 ㎜/1026 ㎜,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997008860,00843997008860,枚,10843997008867,箱,,,LNCS TFA-1,3858,1.0 m,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997009577,00843997009577,枚,10843997009574,箱,,,RD SET Pdt,4001,８ｃｍ,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997009607,00843997009607,枚,10843997009604,箱,,,RD SET NeoPt,4004,11cm,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997011723,00843997011723,枚,10843997011720,箱,,,RD rainbow Lite SET Adt,4042,11cm,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997011730,00843997011730,枚,10843997011737,箱,,,RD rainbow Lite SET Pdt,4043,8cm,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997010863,00843997010863,枚,10843997010860,箱,,,RD rainbow Adt 8λ SpCO,4034,-,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997010870,00843997010870,枚,10843997010877,箱,,,RD rainbow Pdt 8λ SpCO,4035,-,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997010887,00843997010887,枚,10843997010884,箱,,,RD rainbow Inf 8λ SpCO,4036,-,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0843997010894,00843997010894,枚,10843997010891,箱,,,RD rainbow Neo 8λ SpCO,4037,-,,,マシモジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
