gtin14,jan3,jan4,jan13keta,indicator
24897008635682,489,4897,4897008635688,i2
24897008635699,489,4897,4897008635695,i2
24897008635705,489,4897,4897008635701,i2
24897008635712,489,4897,4897008635718,i2
24897008635767,489,4897,4897008635763,i2
24897008635774,489,4897,4897008635770,i2
24897008635781,489,4897,4897008635787,i2
24897008635798,489,4897,4897008635794,i2
24897008637372,489,4897,4897008637378,i2
24897008637389,489,4897,4897008637385,i2
24897008637396,489,4897,4897008637392,i2
24897008637402,489,4897,4897008637408,i2
24897008638904,489,4897,4897008638900,i2
24897008638911,489,4897,4897008638917,i2
24897008638928,489,4897,4897008638924,i2
24897008638935,489,4897,4897008638931,i2
24894476000424,489,4894,4894476000420,i2
24894476000431,489,4894,4894476000437,i2
24894476000448,489,4894,4894476000444,i2
24894476000455,489,4894,4894476000451,i2
24894476001124,489,4894,4894476001120,i2
24894476001131,489,4894,4894476001137,i2
24894476001148,489,4894,4894476001144,i2
24894476001155,489,4894,4894476001151,i2
24894476002787,489,4894,4894476002783,i2
24894476002794,489,4894,4894476002790,i2
24894476002800,489,4894,4894476002806,i2
24894476002817,489,4894,4894476002813,i2
24894476001179,489,4894,4894476001175,i2
24894476001186,489,4894,4894476001182,i2
24894476001193,489,4894,4894476001199,i2
24894476001209,489,4894,4894476001205,i2
24894476003449,489,4894,4894476003445,i2
24894476003456,489,4894,4894476003452,i2
24894476003463,489,4894,4894476003469,i2
24894476003470,489,4894,4894476003476,i2
24894476003494,489,4894,4894476003490,i2
24894476003500,489,4894,4894476003506,i2
24894476003517,489,4894,4894476003513,i2
24894476003524,489,4894,4894476003520,i2
24894476009953,489,4894,4894476009959,i2
24894476009960,489,4894,4894476009966,i2
24894476015633,489,4894,4894476015639,i2
24894476015657,489,4894,4894476015653,i2
24894476015671,489,4894,4894476015677,i2
24894476015534,489,4894,4894476015530,i2
24894476015558,489,4894,4894476015554,i2
24894476015572,489,4894,4894476015578,i2
24894476015596,489,4894,4894476015592,i2
24894476027599,489,4894,4894476027595,i2
24894476027568,489,4894,4894476027564,i2
24894476027582,489,4894,4894476027588,i2
24894476027537,489,4894,4894476027533,i2
24897008632773,489,4897,4897008632779,i2
24897008632780,489,4897,4897008632786,i2
24897008632797,489,4897,4897008632793,i2
24897008632803,489,4897,4897008632809,i2
24897008632735,489,4897,4897008632731,i2
24897008632742,489,4897,4897008632748,i2
24897008632759,489,4897,4897008632755,i2
24897008632766,489,4897,4897008632762,i2
24897008637419,489,4897,4897008637415,i2
24897008637426,489,4897,4897008637422,i2
24897008637433,489,4897,4897008637439,i2
24897008637440,489,4897,4897008637446,i2
