gtin14,jan3,jan4,jan13keta,indicator
00673978867502,067,0673,0673978867502,i0
00673978085593,067,0673,0673978085593,i0
00673978085609,067,0673,0673978085609,i0
00673978516851,067,0673,0673978516851,i0
00673978516868,067,0673,0673978516868,i0
00673978898445,067,0673,0673978898445,i0
00673978088143,067,0673,0673978088143,i0
00673978183787,067,0673,0673978183787,i0
00673978229799,067,0673,0673978229799,i0
00673978229829,067,0673,0673978229829,i0
00673978909660,067,0673,0673978909660,i0
00673978900339,067,0673,0673978900339,i0
00673978083988,067,0673,0673978083988,i0
00673978083995,067,0673,0673978083995,i0
00673978084008,067,0673,0673978084008,i0
00673978084015,067,0673,0673978084015,i0
00673978038537,067,0673,0673978038537,i0
00673978914190,067,0673,0673978914190,i0
00673978941813,067,0673,0673978941813,i0
00673978941837,067,0673,0673978941837,i0
00673978941851,067,0673,0673978941851,i0
00673978941868,067,0673,0673978941868,i0
00673978941875,067,0673,0673978941875,i0
00673978941882,067,0673,0673978941882,i0
00673978941899,067,0673,0673978941899,i0
00673978886428,067,0673,0673978886428,i0
00673978069180,067,0673,0673978069180,i0
00673978069227,067,0673,0673978069227,i0
00673978069272,067,0673,0673978069272,i0
00673978069289,067,0673,0673978069289,i0
00673978069296,067,0673,0673978069296,i0
00673978069302,067,0673,0673978069302,i0
00673978069319,067,0673,0673978069319,i0
00673978069326,067,0673,0673978069326,i0
00673978069333,067,0673,0673978069333,i0
00673978069340,067,0673,0673978069340,i0
00673978069357,067,0673,0673978069357,i0
00673978069364,067,0673,0673978069364,i0
00673978078700,067,0673,0673978078700,i0
00673978084862,067,0673,0673978084862,i0
00673978085548,067,0673,0673978085548,i0
00673978085623,067,0673,0673978085623,i0
00673978085630,067,0673,0673978085630,i0
00673978085654,067,0673,0673978085654,i0
00673978085661,067,0673,0673978085661,i0
00673978956503,067,0673,0673978956503,i0
00673978956510,067,0673,0673978956510,i0
00673978956527,067,0673,0673978956527,i0
00673978956572,067,0673,0673978956572,i0
00673978956589,067,0673,0673978956589,i0
00673978956596,067,0673,0673978956596,i0
00673978956602,067,0673,0673978956602,i0
00673978956619,067,0673,0673978956619,i0
00673978956633,067,0673,0673978956633,i0
00673978956640,067,0673,0673978956640,i0
00673978956657,067,0673,0673978956657,i0
00673978956664,067,0673,0673978956664,i0
00673978956671,067,0673,0673978956671,i0
00673978956688,067,0673,0673978956688,i0
00673978959740,067,0673,0673978959740,i0
00673978959757,067,0673,0673978959757,i0
00673978959764,067,0673,0673978959764,i0
00673978959771,067,0673,0673978959771,i0
00673978959825,067,0673,0673978959825,i0
00673978959832,067,0673,0673978959832,i0
00673978959849,067,0673,0673978959849,i0
00673978959856,067,0673,0673978959856,i0
00673978959900,067,0673,0673978959900,i0
00673978959917,067,0673,0673978959917,i0
00673978959924,067,0673,0673978959924,i0
00673978959931,067,0673,0673978959931,i0
00673978975405,067,0673,0673978975405,i0
00673978975412,067,0673,0673978975412,i0
00673978975429,067,0673,0673978975429,i0
00673978975436,067,0673,0673978975436,i0
00673978909714,067,0673,0673978909714,i0
00673978912691,067,0673,0673978912691,i0
00673978912707,067,0673,0673978912707,i0
