gtin14,jan3,jan4,jan13keta,indicator
00690103167191,069,0690,0690103167191,i0
00690103167207,069,0690,0690103167207,i0
00690103176629,069,0690,0690103176629,i0
00690103176636,069,0690,0690103176636,i0
00690103176643,069,0690,0690103176643,i0
00690103194593,069,0690,0690103194593,i0
00690103194616,069,0690,0690103194616,i0
00690103199079,069,0690,0690103199079,i0
00690103210934,069,0690,0690103210934,i0
00690103210958,069,0690,0690103210958,i0
00690103210941,069,0690,0690103210941,i0
00690103200935,069,0690,0690103200935,i0
00690103200966,069,0690,0690103200966,i0
00690103200942,069,0690,0690103200942,i0
00690103200973,069,0690,0690103200973,i0
00690103218213,069,0690,0690103218213,i0
00690103218206,069,0690,0690103218206,i0
00690103219524,069,0690,0690103219524,i0
00690103219517,069,0690,0690103219517,i0
00690103182682,069,0690,0690103182682,i0
00690103210019,069,0690,0690103210019,i0
00690103018875,069,0690,0690103018875,i0
00690103001525,069,0690,0690103001525,i0
00690103018950,069,0690,0690103018950,i0
00690103000115,069,0690,0690103000115,i0
00695085411003,069,0695,0695085411003,i0
00695085407006,069,0695,0695085407006,i0
00695085407501,069,0695,0695085407501,i0
00690103042108,069,0690,0690103042108,i0
00690103042115,069,0690,0690103042115,i0
00694393015057,069,0694,0694393015057,i0
00694393015156,069,0694,0694393015156,i0
00694393015163,069,0694,0694393015163,i0
00694393015811,069,0694,0694393015811,i0
00694393015897,069,0694,0694393015897,i0
00694393016139,069,0694,0694393016139,i0
00694393016146,069,0694,0694393016146,i0
00694393016153,069,0694,0694393016153,i0
00694393016160,069,0694,0694393016160,i0
00694393016269,069,0694,0694393016269,i0
00694393015484,069,0694,0694393015484,i0
00694393013763,069,0694,0694393013763,i0
00694393015576,069,0694,0694393015576,i0
00694393015613,069,0694,0694393015613,i0
00694393015644,069,0694,0694393015644,i0
00694393015835,069,0694,0694393015835,i0
00694393015606,069,0694,0694393015606,i0
00694393016122,069,0694,0694393016122,i0
00694393015071,069,0694,0694393015071,i0
00694393015088,069,0694,0694393015088,i0
00694393015095,069,0694,0694393015095,i0
00694393015101,069,0694,0694393015101,i0
00694393015149,069,0694,0694393015149,i0
00694393015286,069,0694,0694393015286,i0
00694393015293,069,0694,0694393015293,i0
00694393015316,069,0694,0694393015316,i0
00694393015347,069,0694,0694393015347,i0
00694393015354,069,0694,0694393015354,i0
00694393015361,069,0694,0694393015361,i0
00694393015378,069,0694,0694393015378,i0
00694393015385,069,0694,0694393015385,i0
00694393015415,069,0694,0694393015415,i0
00694393015446,069,0694,0694393015446,i0
00694393015453,069,0694,0694393015453,i0
00694393015460,069,0694,0694393015460,i0
00694393015477,069,0694,0694393015477,i0
00694393015538,069,0694,0694393015538,i0
00694393015583,069,0694,0694393015583,i0
00694393015620,069,0694,0694393015620,i0
00694393015637,069,0694,0694393015637,i0
00694393015651,069,0694,0694393015651,i0
00694393015668,069,0694,0694393015668,i0
00694393015675,069,0694,0694393015675,i0
00694393015682,069,0694,0694393015682,i0
00694393015705,069,0694,0694393015705,i0
00694393015743,069,0694,0694393015743,i0
00694393015767,069,0694,0694393015767,i0
00694393015774,069,0694,0694393015774,i0
00694393015781,069,0694,0694393015781,i0
00694393015798,069,0694,0694393015798,i0
00694393015804,069,0694,0694393015804,i0
00694393015842,069,0694,0694393015842,i0
00694393015859,069,0694,0694393015859,i0
00694393015866,069,0694,0694393015866,i0
00694393015880,069,0694,0694393015880,i0
00694393015910,069,0694,0694393015910,i0
00694393015934,069,0694,0694393015934,i0
00694393016078,069,0694,0694393016078,i0
00694393016085,069,0694,0694393016085,i0
00694393016092,069,0694,0694393016092,i0
00694393016177,069,0694,0694393016177,i0
00694393016184,069,0694,0694393016184,i0
00694393016207,069,0694,0694393016207,i0
00694393016214,069,0694,0694393016214,i0
00694393016221,069,0694,0694393016221,i0
00694393016238,069,0694,0694393016238,i0
00694393016245,069,0694,0694393016245,i0
00694393016276,069,0694,0694393016276,i0
00694393015422,069,0694,0694393015422,i0
00694393015507,069,0694,0694393015507,i0
00694393015187,069,0694,0694393015187,i0
00694393015194,069,0694,0694393015194,i0
00694393015200,069,0694,0694393015200,i0
00694393015217,069,0694,0694393015217,i0
00694393015224,069,0694,0694393015224,i0
00694393015231,069,0694,0694393015231,i0
00694393015248,069,0694,0694393015248,i0
00694393015255,069,0694,0694393015255,i0
00694393015262,069,0694,0694393015262,i0
00694393015279,069,0694,0694393015279,i0
00694393015309,069,0694,0694393015309,i0
00694393015323,069,0694,0694393015323,i0
00694393015514,069,0694,0694393015514,i0
00694393015545,069,0694,0694393015545,i0
00694393015552,069,0694,0694393015552,i0
00694393016108,069,0694,0694393016108,i0
00694393016283,069,0694,0694393016283,i0
00694393015569,069,0694,0694393015569,i0
00694393016115,069,0694,0694393016115,i0
00694393016290,069,0694,0694393016290,i0
00694393016306,069,0694,0694393016306,i0
00694393016313,069,0694,0694393016313,i0
00690103043457,069,0690,0690103043457,i0
00690103043464,069,0690,0690103043464,i0
00690103043488,069,0690,0690103043488,i0
00690103043495,069,0690,0690103043495,i0
00690103043501,069,0690,0690103043501,i0
00690103043518,069,0690,0690103043518,i0
00690103043532,069,0690,0690103043532,i0
00690103043549,069,0690,0690103043549,i0
00690103043556,069,0690,0690103043556,i0
00690103043044,069,0690,0690103043044,i0
00690103042412,069,0690,0690103042412,i0
00690103042429,069,0690,0690103042429,i0
00690103043563,069,0690,0690103043563,i0
00690103043570,069,0690,0690103043570,i0
00690103043242,069,0690,0690103043242,i0
00690103043266,069,0690,0690103043266,i0
00690103043273,069,0690,0690103043273,i0
00690103043280,069,0690,0690103043280,i0
00690103043303,069,0690,0690103043303,i0
00690103043310,069,0690,0690103043310,i0
00690103043327,069,0690,0690103043327,i0
00690103043341,069,0690,0690103043341,i0
00690103043617,069,0690,0690103043617,i0
00690103043624,069,0690,0690103043624,i0
00690103043631,069,0690,0690103043631,i0
00690103205084,069,0690,0690103205084,i0
00690103205107,069,0690,0690103205107,i0
00690103205206,069,0690,0690103205206,i0
00690103205091,069,0690,0690103205091,i0
00690103205213,069,0690,0690103205213,i0
00690103205220,069,0690,0690103205220,i0
00690103205237,069,0690,0690103205237,i0
00690103201789,069,0690,0690103201789,i0
00690103043778,069,0690,0690103043778,i0
00690103043785,069,0690,0690103043785,i0
00694393012247,069,0694,0694393012247,i0
00694393012315,069,0694,0694393012315,i0
00694393012360,069,0694,0694393012360,i0
00694393012407,069,0694,0694393012407,i0
00694393012452,069,0694,0694393012452,i0
00694393012469,069,0694,0694393012469,i0
00694393012490,069,0694,0694393012490,i0
00694393012520,069,0694,0694393012520,i0
00694393012537,069,0694,0694393012537,i0
00694393012551,069,0694,0694393012551,i0
00694393012575,069,0694,0694393012575,i0
00694393012605,069,0694,0694393012605,i0
00694393012629,069,0694,0694393012629,i0
00694393012636,069,0694,0694393012636,i0
00694393012667,069,0694,0694393012667,i0
00694393012674,069,0694,0694393012674,i0
00694393012698,069,0694,0694393012698,i0
00694393012766,069,0694,0694393012766,i0
00694393012773,069,0694,0694393012773,i0
00694393012780,069,0694,0694393012780,i0
00694393012803,069,0694,0694393012803,i0
00694393012810,069,0694,0694393012810,i0
00694393012827,069,0694,0694393012827,i0
00694393012872,069,0694,0694393012872,i0
00694393012889,069,0694,0694393012889,i0
00694393012902,069,0694,0694393012902,i0
00694393012919,069,0694,0694393012919,i0
00694393012926,069,0694,0694393012926,i0
00694393012964,069,0694,0694393012964,i0
00694393012971,069,0694,0694393012971,i0
00694393013008,069,0694,0694393013008,i0
00694393013015,069,0694,0694393013015,i0
00694393013022,069,0694,0694393013022,i0
00694393013039,069,0694,0694393013039,i0
00694393013046,069,0694,0694393013046,i0
00694393013053,069,0694,0694393013053,i0
00694393013060,069,0694,0694393013060,i0
00694393013084,069,0694,0694393013084,i0
00694393013114,069,0694,0694393013114,i0
00694393013145,069,0694,0694393013145,i0
00694393013152,069,0694,0694393013152,i0
00694393013176,069,0694,0694393013176,i0
00694393013206,069,0694,0694393013206,i0
00694393013213,069,0694,0694393013213,i0
00694393013251,069,0694,0694393013251,i0
00694393013282,069,0694,0694393013282,i0
00694393013305,069,0694,0694393013305,i0
00694393013312,069,0694,0694393013312,i0
00694393013374,069,0694,0694393013374,i0
00694393013398,069,0694,0694393013398,i0
00694393013435,069,0694,0694393013435,i0
00694393013480,069,0694,0694393013480,i0
00694393013510,069,0694,0694393013510,i0
00694393013534,069,0694,0694393013534,i0
00694393013541,069,0694,0694393013541,i0
00694393013558,069,0694,0694393013558,i0
00694393013565,069,0694,0694393013565,i0
00694393013589,069,0694,0694393013589,i0
00694393013640,069,0694,0694393013640,i0
00694393013657,069,0694,0694393013657,i0
00694393013671,069,0694,0694393013671,i0
00694393013688,069,0694,0694393013688,i0
00694393013695,069,0694,0694393013695,i0
00694393013701,069,0694,0694393013701,i0
00694393013725,069,0694,0694393013725,i0
00694393013749,069,0694,0694393013749,i0
00694393013770,069,0694,0694393013770,i0
00694393013787,069,0694,0694393013787,i0
00694393013794,069,0694,0694393013794,i0
00694393013817,069,0694,0694393013817,i0
00694393013824,069,0694,0694393013824,i0
00694393013831,069,0694,0694393013831,i0
00694393013862,069,0694,0694393013862,i0
00694393013886,069,0694,0694393013886,i0
00694393013923,069,0694,0694393013923,i0
00694393013930,069,0694,0694393013930,i0
00694393013947,069,0694,0694393013947,i0
00694393013961,069,0694,0694393013961,i0
00694393014005,069,0694,0694393014005,i0
00694393014012,069,0694,0694393014012,i0
00694393014050,069,0694,0694393014050,i0
00694393014098,069,0694,0694393014098,i0
00694393014104,069,0694,0694393014104,i0
00694393014135,069,0694,0694393014135,i0
00694393014166,069,0694,0694393014166,i0
00694393014173,069,0694,0694393014173,i0
00694393014180,069,0694,0694393014180,i0
00694393014197,069,0694,0694393014197,i0
00694393014258,069,0694,0694393014258,i0
00694393014265,069,0694,0694393014265,i0
00694393014289,069,0694,0694393014289,i0
00694393014296,069,0694,0694393014296,i0
00694393014326,069,0694,0694393014326,i0
00694393014364,069,0694,0694393014364,i0
00694393014371,069,0694,0694393014371,i0
00694393014388,069,0694,0694393014388,i0
00694393014395,069,0694,0694393014395,i0
00694393014401,069,0694,0694393014401,i0
00694393014425,069,0694,0694393014425,i0
00694393014449,069,0694,0694393014449,i0
00694393014456,069,0694,0694393014456,i0
00694393014463,069,0694,0694393014463,i0
00694393014517,069,0694,0694393014517,i0
00694393014579,069,0694,0694393014579,i0
00694393014586,069,0694,0694393014586,i0
00694393014593,069,0694,0694393014593,i0
00694393014623,069,0694,0694393014623,i0
00694393014630,069,0694,0694393014630,i0
00694393014647,069,0694,0694393014647,i0
00694393014678,069,0694,0694393014678,i0
00694393014715,069,0694,0694393014715,i0
00694393014722,069,0694,0694393014722,i0
00694393014746,069,0694,0694393014746,i0
00694393014753,069,0694,0694393014753,i0
00694393014760,069,0694,0694393014760,i0
00694393014777,069,0694,0694393014777,i0
00694393014784,069,0694,0694393014784,i0
00694393014791,069,0694,0694393014791,i0
00694393014838,069,0694,0694393014838,i0
00694393014852,069,0694,0694393014852,i0
00694393014883,069,0694,0694393014883,i0
00694393014906,069,0694,0694393014906,i0
00694393014920,069,0694,0694393014920,i0
00694393014937,069,0694,0694393014937,i0
00694393014944,069,0694,0694393014944,i0
00694393014951,069,0694,0694393014951,i0
00694393015019,069,0694,0694393015019,i0
00694393015026,069,0694,0694393015026,i0
00694393015941,069,0694,0694393015941,i0
00694393015958,069,0694,0694393015958,i0
00694393015965,069,0694,0694393015965,i0
00694393015972,069,0694,0694393015972,i0
00694393016023,069,0694,0694393016023,i0
00694393016030,069,0694,0694393016030,i0
00694393016047,069,0694,0694393016047,i0
00694393016054,069,0694,0694393016054,i0
00694393016061,069,0694,0694393016061,i0
00694393016634,069,0694,0694393016634,i0
00694393016641,069,0694,0694393016641,i0
00694393016658,069,0694,0694393016658,i0
00694393016665,069,0694,0694393016665,i0
00694393016672,069,0694,0694393016672,i0
00694393016696,069,0694,0694393016696,i0
00694393016719,069,0694,0694393016719,i0
00694393012209,069,0694,0694393012209,i0
00694393012254,069,0694,0694393012254,i0
00694393012278,069,0694,0694393012278,i0
00694393012599,069,0694,0694393012599,i0
00694393012568,069,0694,0694393012568,i0
00694393012735,069,0694,0694393012735,i0
00694393013275,069,0694,0694393013275,i0
00694393014333,069,0694,0694393014333,i0
00694393012261,069,0694,0694393012261,i0
00694393012292,069,0694,0694393012292,i0
00694393012308,069,0694,0694393012308,i0
00694393012322,069,0694,0694393012322,i0
00694393012513,069,0694,0694393012513,i0
00694393012643,069,0694,0694393012643,i0
00694393012704,069,0694,0694393012704,i0
00694393012711,069,0694,0694393012711,i0
00694393012797,069,0694,0694393012797,i0
00694393012841,069,0694,0694393012841,i0
00694393012940,069,0694,0694393012940,i0
00694393013138,069,0694,0694393013138,i0
00694393013183,069,0694,0694393013183,i0
00694393013268,069,0694,0694393013268,i0
00694393013381,069,0694,0694393013381,i0
00694393013442,069,0694,0694393013442,i0
00694393013497,069,0694,0694393013497,i0
00694393013527,069,0694,0694393013527,i0
00694393013718,069,0694,0694393013718,i0
00694393013909,069,0694,0694393013909,i0
00694393013978,069,0694,0694393013978,i0
00694393014029,069,0694,0694393014029,i0
00694393014111,069,0694,0694393014111,i0
00694393014128,069,0694,0694393014128,i0
00694393014203,069,0694,0694393014203,i0
00694393014210,069,0694,0694393014210,i0
00694393014227,069,0694,0694393014227,i0
00694393014272,069,0694,0694393014272,i0
00694393014302,069,0694,0694393014302,i0
00694393014470,069,0694,0694393014470,i0
00694393014562,069,0694,0694393014562,i0
00694393014609,069,0694,0694393014609,i0
00694393014654,069,0694,0694393014654,i0
00694393014807,069,0694,0694393014807,i0
00694393014890,069,0694,0694393014890,i0
00694393015040,069,0694,0694393015040,i0
00694393016702,069,0694,0694393016702,i0
00690103041798,069,0690,0690103041798,i0
00690103197419,069,0690,0690103197419,i0
00690103197426,069,0690,0690103197426,i0
00690103176957,069,0690,0690103176957,i0
00690103210002,069,0690,0690103210002,i0
00694393012339,069,0694,0694393012339,i0
00694393012483,069,0694,0694393012483,i0
00694393012728,069,0694,0694393012728,i0
00694393012742,069,0694,0694393012742,i0
00694393012865,069,0694,0694393012865,i0
00694393013237,069,0694,0694393013237,i0
00694393013350,069,0694,0694393013350,i0
00694393013428,069,0694,0694393013428,i0
00694393013619,069,0694,0694393013619,i0
00694393014043,069,0694,0694393014043,i0
00694393014067,069,0694,0694393014067,i0
00694393014487,069,0694,0694393014487,i0
00694393014494,069,0694,0694393014494,i0
00694393014555,069,0694,0694393014555,i0
00694393014661,069,0694,0694393014661,i0
00694393014876,069,0694,0694393014876,i0
00694393015996,069,0694,0694393015996,i0
00694393016009,069,0694,0694393016009,i0
00690103197495,069,0690,0690103197495,i0
00690103197464,069,0690,0690103197464,i0
00690103197471,069,0690,0690103197471,i0
00690103197501,069,0690,0690103197501,i0
00690103043747,069,0690,0690103043747,i0
00690103043754,069,0690,0690103043754,i0
00690103160079,069,0690,0690103160079,i0
00690103167375,069,0690,0690103167375,i0
00690103160086,069,0690,0690103160086,i0
00690103160055,069,0690,0690103160055,i0
00690103167382,069,0690,0690103167382,i0
00690103160062,069,0690,0690103160062,i0
00690103028461,069,0690,0690103028461,i0
00690103028485,069,0690,0690103028485,i0
00690103146073,069,0690,0690103146073,i0
00690103031171,069,0690,0690103031171,i0
00690103031218,069,0690,0690103031218,i0
00690103031232,069,0690,0690103031232,i0
