gtin14,jan3,jan4,jan13keta,indicator
00643169373075,064,0643,0643169373075,i0
00643169373082,064,0643,0643169373082,i0
00643169373099,064,0643,0643169373099,i0
00643169373105,064,0643,0643169373105,i0
00643169373112,064,0643,0643169373112,i0
00643169501638,064,0643,0643169501638,i0
00643169501645,064,0643,0643169501645,i0
00643169501652,064,0643,0643169501652,i0
00643169501669,064,0643,0643169501669,i0
00643169501676,064,0643,0643169501676,i0
00643169501683,064,0643,0643169501683,i0
00643169503526,064,0643,0643169503526,i0
00643169371279,064,0643,0643169371279,i0
00643169371286,064,0643,0643169371286,i0
00643169436138,064,0643,0643169436138,i0
00643169436152,064,0643,0643169436152,i0
00643169436169,064,0643,0643169436169,i0
00643169436176,064,0643,0643169436176,i0
00643169436183,064,0643,0643169436183,i0
00643169436190,064,0643,0643169436190,i0
00643169436206,064,0643,0643169436206,i0
00643169436213,064,0643,0643169436213,i0
00643169436145,064,0643,0643169436145,i0
00643169481732,064,0643,0643169481732,i0
00643169481749,064,0643,0643169481749,i0
00643169481756,064,0643,0643169481756,i0
00643169727038,064,0643,0643169727038,i0
00643169727045,064,0643,0643169727045,i0
00643169508316,064,0643,0643169508316,i0
00643169508323,064,0643,0643169508323,i0
00643169508330,064,0643,0643169508330,i0
00643169508347,064,0643,0643169508347,i0
00643169508354,064,0643,0643169508354,i0
00643169508361,064,0643,0643169508361,i0
00643169508378,064,0643,0643169508378,i0
00643169508385,064,0643,0643169508385,i0
00643169508392,064,0643,0643169508392,i0
00643169508408,064,0643,0643169508408,i0
00643169508415,064,0643,0643169508415,i0
00643169508422,064,0643,0643169508422,i0
00643169508439,064,0643,0643169508439,i0
00643169508446,064,0643,0643169508446,i0
00643169089006,064,0643,0643169089006,i0
00643169292550,064,0643,0643169292550,i0
00643169292567,064,0643,0643169292567,i0
00643169707856,064,0643,0643169707856,i0
00643169744608,064,0643,0643169744608,i0
00643169059627,064,0643,0643169059627,i0
00643169127616,064,0643,0643169127616,i0
00643169130517,064,0643,0643169130517,i0
00643169127210,064,0643,0643169127210,i0
00643169032651,064,0643,0643169032651,i0
00643169569478,064,0643,0643169569478,i0
00643169569485,064,0643,0643169569485,i0
00643169030121,064,0643,0643169030121,i0
00643169030121,064,0643,0643169030121,i0
00643169125445,064,0643,0643169125445,i0
00643169125438,064,0643,0643169125438,i0
00643169526563,064,0643,0643169526563,i0
00643169516519,064,0643,0643169516519,i0
00643169516526,064,0643,0643169516526,i0
00643169128125,064,0643,0643169128125,i0
00643169029613,064,0643,0643169029613,i0
00643169029637,064,0643,0643169029637,i0
00643169029651,064,0643,0643169029651,i0
00643169029675,064,0643,0643169029675,i0
00643169029699,064,0643,0643169029699,i0
00643169030442,064,0643,0643169030442,i0
00643169030466,064,0643,0643169030466,i0
00643169030480,064,0643,0643169030480,i0
00643169030503,064,0643,0643169030503,i0
00643169032897,064,0643,0643169032897,i0
00643169032903,064,0643,0643169032903,i0
00643169033023,064,0643,0643169033023,i0
00643169033153,064,0643,0643169033153,i0
00643169265936,064,0643,0643169265936,i0
00643169265943,064,0643,0643169265943,i0
00643169265950,064,0643,0643169265950,i0
00643169265967,064,0643,0643169265967,i0
00643169265974,064,0643,0643169265974,i0
00643169130265,064,0643,0643169130265,i0
00643169130258,064,0643,0643169130258,i0
00643169130241,064,0643,0643169130241,i0
00643169130234,064,0643,0643169130234,i0
00643169130227,064,0643,0643169130227,i0
00643169130210,064,0643,0643169130210,i0
00643169125087,064,0643,0643169125087,i0
00643169125070,064,0643,0643169125070,i0
00643169125063,064,0643,0643169125063,i0
00643169125056,064,0643,0643169125056,i0
00643169125049,064,0643,0643169125049,i0
00643169125032,064,0643,0643169125032,i0
00643169125025,064,0643,0643169125025,i0
00643169125018,064,0643,0643169125018,i0
00643169125001,064,0643,0643169125001,i0
00643169124998,064,0643,0643169124998,i0
00643169124981,064,0643,0643169124981,i0
00643169273238,064,0643,0643169273238,i0
00643169030459,064,0643,0643169030459,i0
00643169030497,064,0643,0643169030497,i0
00643169030473,064,0643,0643169030473,i0
00643169127364,064,0643,0643169127364,i0
00643169127357,064,0643,0643169127357,i0
00643169126718,064,0643,0643169126718,i0
00643169029620,064,0643,0643169029620,i0
00643169029644,064,0643,0643169029644,i0
00643169029668,064,0643,0643169029668,i0
00643169029682,064,0643,0643169029682,i0
00643169029705,064,0643,0643169029705,i0
00643169127609,064,0643,0643169127609,i0
00643169127593,064,0643,0643169127593,i0
00643169622920,064,0643,0643169622920,i0
00643169622944,064,0643,0643169622944,i0
00643169127647,064,0643,0643169127647,i0
00643169127630,064,0643,0643169127630,i0
00643169589087,064,0643,0643169589087,i0
00643169628243,064,0643,0643169628243,i0
00643169628250,064,0643,0643169628250,i0
00643169628267,064,0643,0643169628267,i0
00643169628274,064,0643,0643169628274,i0
00643169628281,064,0643,0643169628281,i0
00643169628298,064,0643,0643169628298,i0
00643169628304,064,0643,0643169628304,i0
00643169628311,064,0643,0643169628311,i0
00643169628328,064,0643,0643169628328,i0
00643169628335,064,0643,0643169628335,i0
00643169628342,064,0643,0643169628342,i0
00643169628359,064,0643,0643169628359,i0
00643169628366,064,0643,0643169628366,i0
00643169628373,064,0643,0643169628373,i0
00643169628380,064,0643,0643169628380,i0
00643169628397,064,0643,0643169628397,i0
00643169803657,064,0643,0643169803657,i0
00643169125834,064,0643,0643169125834,i0
00643169124165,064,0643,0643169124165,i0
00643169128828,064,0643,0643169128828,i0
00643169128811,064,0643,0643169128811,i0
00643169803190,064,0643,0643169803190,i0
00643169803381,064,0643,0643169803381,i0
00643169488649,064,0643,0643169488649,i0
00643169043961,064,0643,0643169043961,i0
00643169043978,064,0643,0643169043978,i0
00643169043985,064,0643,0643169043985,i0
00643169043992,064,0643,0643169043992,i0
00643169044005,064,0643,0643169044005,i0
00643169044012,064,0643,0643169044012,i0
00643169044029,064,0643,0643169044029,i0
00643169044036,064,0643,0643169044036,i0
00643169044043,064,0643,0643169044043,i0
00643169044050,064,0643,0643169044050,i0
00643169044067,064,0643,0643169044067,i0
00643169044074,064,0643,0643169044074,i0
00643169044081,064,0643,0643169044081,i0
00643169044098,064,0643,0643169044098,i0
00643169044104,064,0643,0643169044104,i0
00643169044111,064,0643,0643169044111,i0
00643169044128,064,0643,0643169044128,i0
00643169044135,064,0643,0643169044135,i0
00643169044142,064,0643,0643169044142,i0
00643169134706,064,0643,0643169134706,i0
00643169725829,064,0643,0643169725829,i0
00643169725836,064,0643,0643169725836,i0
00643169725843,064,0643,0643169725843,i0
00643169725850,064,0643,0643169725850,i0
00643169725867,064,0643,0643169725867,i0
00643169725874,064,0643,0643169725874,i0
00643169725911,064,0643,0643169725911,i0
00643169725959,064,0643,0643169725959,i0
00643169725966,064,0643,0643169725966,i0
00643169725973,064,0643,0643169725973,i0
00643169725980,064,0643,0643169725980,i0
00643169725997,064,0643,0643169725997,i0
00643169726000,064,0643,0643169726000,i0
00643169726017,064,0643,0643169726017,i0
00643169726024,064,0643,0643169726024,i0
00643169726031,064,0643,0643169726031,i0
00643169726048,064,0643,0643169726048,i0
00643169726055,064,0643,0643169726055,i0
00643169726062,064,0643,0643169726062,i0
00643169726079,064,0643,0643169726079,i0
00643169749658,064,0643,0643169749658,i0
00643169803183,064,0643,0643169803183,i0
00643169803190,064,0643,0643169803190,i0
00643169803206,064,0643,0643169803206,i0
00643169803213,064,0643,0643169803213,i0
00643169803220,064,0643,0643169803220,i0
00643169803237,064,0643,0643169803237,i0
00643169803244,064,0643,0643169803244,i0
00643169803251,064,0643,0643169803251,i0
00643169803268,064,0643,0643169803268,i0
00643169803275,064,0643,0643169803275,i0
00643169803282,064,0643,0643169803282,i0
00643169803299,064,0643,0643169803299,i0
00643169803305,064,0643,0643169803305,i0
00643169803312,064,0643,0643169803312,i0
00643169803466,064,0643,0643169803466,i0
00643169803473,064,0643,0643169803473,i0
00643169803480,064,0643,0643169803480,i0
00643169803497,064,0643,0643169803497,i0
00643169803503,064,0643,0643169803503,i0
00643169803510,064,0643,0643169803510,i0
00643169803527,064,0643,0643169803527,i0
00643169803534,064,0643,0643169803534,i0
00643169803541,064,0643,0643169803541,i0
00643169803558,064,0643,0643169803558,i0
00643169803565,064,0643,0643169803565,i0
00643169803572,064,0643,0643169803572,i0
00643169548244,064,0643,0643169548244,i0
00643169548251,064,0643,0643169548251,i0
00643169803329,064,0643,0643169803329,i0
00643169803336,064,0643,0643169803336,i0
00643169803343,064,0643,0643169803343,i0
00643169803350,064,0643,0643169803350,i0
00643169803367,064,0643,0643169803367,i0
00643169803374,064,0643,0643169803374,i0
00643169803381,064,0643,0643169803381,i0
00643169803398,064,0643,0643169803398,i0
00643169803404,064,0643,0643169803404,i0
00643169803411,064,0643,0643169803411,i0
00643169803428,064,0643,0643169803428,i0
00643169350458,064,0643,0643169350458,i0
00643169350465,064,0643,0643169350465,i0
00643169291645,064,0643,0643169291645,i0
00643169291638,064,0643,0643169291638,i0
00643169291621,064,0643,0643169291621,i0
00643169292116,064,0643,0643169292116,i0
00643169292109,064,0643,0643169292109,i0
00643169292093,064,0643,0643169292093,i0
00643169291867,064,0643,0643169291867,i0
00643169291850,064,0643,0643169291850,i0
00643169291843,064,0643,0643169291843,i0
00643169291829,064,0643,0643169291829,i0
00643169291812,064,0643,0643169291812,i0
00643169291805,064,0643,0643169291805,i0
00643169291799,064,0643,0643169291799,i0
00643169291782,064,0643,0643169291782,i0
00643169291775,064,0643,0643169291775,i0
00643169291768,064,0643,0643169291768,i0
00643169291973,064,0643,0643169291973,i0
00643169291959,064,0643,0643169291959,i0
00643169291928,064,0643,0643169291928,i0
00643169291935,064,0643,0643169291935,i0
00643169291911,064,0643,0643169291911,i0
00643169291904,064,0643,0643169291904,i0
00643169291874,064,0643,0643169291874,i0
00643169291881,064,0643,0643169291881,i0
00643169292086,064,0643,0643169292086,i0
00643169292079,064,0643,0643169292079,i0
00643169292062,064,0643,0643169292062,i0
00643169292055,064,0643,0643169292055,i0
00643169292048,064,0643,0643169292048,i0
00643169292031,064,0643,0643169292031,i0
00643169292024,064,0643,0643169292024,i0
00643169292017,064,0643,0643169292017,i0
00643169292000,064,0643,0643169292000,i0
00643169291997,064,0643,0643169291997,i0
00643169291942,064,0643,0643169291942,i0
00643169291652,064,0643,0643169291652,i0
00643169291836,064,0643,0643169291836,i0
00643169291966,064,0643,0643169291966,i0
00643169291980,064,0643,0643169291980,i0
00643169291898,064,0643,0643169291898,i0
00643169127883,064,0643,0643169127883,i0
00643169127876,064,0643,0643169127876,i0
00643169127869,064,0643,0643169127869,i0
00643169127852,064,0643,0643169127852,i0
00643169127845,064,0643,0643169127845,i0
00643169127838,064,0643,0643169127838,i0
00643169127821,064,0643,0643169127821,i0
00643169127814,064,0643,0643169127814,i0
00643169128170,064,0643,0643169128170,i0
00643169128538,064,0643,0643169128538,i0
00643169128521,064,0643,0643169128521,i0
00643169128514,064,0643,0643169128514,i0
00643169128507,064,0643,0643169128507,i0
00643169128491,064,0643,0643169128491,i0
00643169128293,064,0643,0643169128293,i0
00643169128286,064,0643,0643169128286,i0
00643169128279,064,0643,0643169128279,i0
00643169128262,064,0643,0643169128262,i0
00643169128255,064,0643,0643169128255,i0
00643169128248,064,0643,0643169128248,i0
00643169128415,064,0643,0643169128415,i0
00643169128392,064,0643,0643169128392,i0
00643169128385,064,0643,0643169128385,i0
00643169128378,064,0643,0643169128378,i0
00643169128361,064,0643,0643169128361,i0
00643169128354,064,0643,0643169128354,i0
00643169128347,064,0643,0643169128347,i0
00643169128330,064,0643,0643169128330,i0
00643169128323,064,0643,0643169128323,i0
00643169128316,064,0643,0643169128316,i0
00643169128309,064,0643,0643169128309,i0
00643169129580,064,0643,0643169129580,i0
00643169131064,064,0643,0643169131064,i0
00643169131057,064,0643,0643169131057,i0
00643169131033,064,0643,0643169131033,i0
00643169131026,064,0643,0643169131026,i0
00643169130999,064,0643,0643169130999,i0
00643169130975,064,0643,0643169130975,i0
00643169130968,064,0643,0643169130968,i0
00643169130708,064,0643,0643169130708,i0
00643169130692,064,0643,0643169130692,i0
00643169870185,064,0643,0643169870185,i0
00643169870284,064,0643,0643169870284,i0
00643169870291,064,0643,0643169870291,i0
00643169870468,064,0643,0643169870468,i0
00643169870475,064,0643,0643169870475,i0
00643169870307,064,0643,0643169870307,i0
00643169870253,064,0643,0643169870253,i0
00643169870406,064,0643,0643169870406,i0
00643169870413,064,0643,0643169870413,i0
00643169870161,064,0643,0643169870161,i0
00643169870437,064,0643,0643169870437,i0
00643169870420,064,0643,0643169870420,i0
00643169870338,064,0643,0643169870338,i0
00643169870345,064,0643,0643169870345,i0
00643169870314,064,0643,0643169870314,i0
00643169870321,064,0643,0643169870321,i0
00643169870352,064,0643,0643169870352,i0
00643169870208,064,0643,0643169870208,i0
00643169870215,064,0643,0643169870215,i0
00643169870444,064,0643,0643169870444,i0
00643169870482,064,0643,0643169870482,i0
00643169870499,064,0643,0643169870499,i0
00643169870505,064,0643,0643169870505,i0
00643169870062,064,0643,0643169870062,i0
00643169870192,064,0643,0643169870192,i0
00643169870123,064,0643,0643169870123,i0
00643169870130,064,0643,0643169870130,i0
00643169870239,064,0643,0643169870239,i0
00643169870222,064,0643,0643169870222,i0
00643169870079,064,0643,0643169870079,i0
00643169870178,064,0643,0643169870178,i0
00643169870383,064,0643,0643169870383,i0
00643169870369,064,0643,0643169870369,i0
00643169870376,064,0643,0643169870376,i0
00643169869998,064,0643,0643169869998,i0
00643169870000,064,0643,0643169870000,i0
00643169870246,064,0643,0643169870246,i0
00643169870512,064,0643,0643169870512,i0
00643169870451,064,0643,0643169870451,i0
00643169870260,064,0643,0643169870260,i0
00643169870031,064,0643,0643169870031,i0
00643169870048,064,0643,0643169870048,i0
00643169870024,064,0643,0643169870024,i0
00643169870017,064,0643,0643169870017,i0
00643169870086,064,0643,0643169870086,i0
00643169870277,064,0643,0643169870277,i0
00643169870390,064,0643,0643169870390,i0
00643169870109,064,0643,0643169870109,i0
00643169870116,064,0643,0643169870116,i0
00643169870147,064,0643,0643169870147,i0
00643169870154,064,0643,0643169870154,i0
00643169870055,064,0643,0643169870055,i0
00643169870819,064,0643,0643169870819,i0
00643169870802,064,0643,0643169870802,i0
00643169870796,064,0643,0643169870796,i0
00643169870789,064,0643,0643169870789,i0
00643169870772,064,0643,0643169870772,i0
00643169870765,064,0643,0643169870765,i0
00643169870758,064,0643,0643169870758,i0
00643169870741,064,0643,0643169870741,i0
00643169870734,064,0643,0643169870734,i0
00643169870727,064,0643,0643169870727,i0
00643169870710,064,0643,0643169870710,i0
00643169870703,064,0643,0643169870703,i0
00643169870697,064,0643,0643169870697,i0
00643169870680,064,0643,0643169870680,i0
00643169870666,064,0643,0643169870666,i0
00643169870673,064,0643,0643169870673,i0
00643169870659,064,0643,0643169870659,i0
00643169870642,064,0643,0643169870642,i0
00643169870635,064,0643,0643169870635,i0
00643169870628,064,0643,0643169870628,i0
00643169870611,064,0643,0643169870611,i0
00643169870604,064,0643,0643169870604,i0
00643169870598,064,0643,0643169870598,i0
00643169870581,064,0643,0643169870581,i0
00643169870567,064,0643,0643169870567,i0
00643169870550,064,0643,0643169870550,i0
00643169870543,064,0643,0643169870543,i0
00643169870529,064,0643,0643169870529,i0
00643169870536,064,0643,0643169870536,i0
00643169870093,064,0643,0643169870093,i0
00643169870574,064,0643,0643169870574,i0
00643169265868,064,0643,0643169265868,i0
00643169129818,064,0643,0643169129818,i0
00643169129801,064,0643,0643169129801,i0
00643169129740,064,0643,0643169129740,i0
00643169130418,064,0643,0643169130418,i0
00643169130579,064,0643,0643169130579,i0
00643169130562,064,0643,0643169130562,i0
00643169130555,064,0643,0643169130555,i0
00643169130548,064,0643,0643169130548,i0
00643169130531,064,0643,0643169130531,i0
00643169130333,064,0643,0643169130333,i0
00643169126084,064,0643,0643169126084,i0
00643169126169,064,0643,0643169126169,i0
00643169126152,064,0643,0643169126152,i0
00643169125827,064,0643,0643169125827,i0
00643169125919,064,0643,0643169125919,i0
00643169125896,064,0643,0643169125896,i0
00643169125889,064,0643,0643169125889,i0
00643169125872,064,0643,0643169125872,i0
00643169125865,064,0643,0643169125865,i0
00643169125841,064,0643,0643169125841,i0
00643169126541,064,0643,0643169126541,i0
00643169126534,064,0643,0643169126534,i0
00643169126497,064,0643,0643169126497,i0
00643169126480,064,0643,0643169126480,i0
00643169187122,064,0643,0643169187122,i0
00643169129771,064,0643,0643169129771,i0
00643169130401,064,0643,0643169130401,i0
00643169130395,064,0643,0643169130395,i0
00643169130388,064,0643,0643169130388,i0
00643169130371,064,0643,0643169130371,i0
00643169130364,064,0643,0643169130364,i0
00643169130357,064,0643,0643169130357,i0
00643169124974,064,0643,0643169124974,i0
00643169125209,064,0643,0643169125209,i0
00643169127425,064,0643,0643169127425,i0
00643169127418,064,0643,0643169127418,i0
00643169126008,064,0643,0643169126008,i0
00643169125797,064,0643,0643169125797,i0
00643169125780,064,0643,0643169125780,i0
00643169125773,064,0643,0643169125773,i0
00643169125766,064,0643,0643169125766,i0
00643169125759,064,0643,0643169125759,i0
00643169125742,064,0643,0643169125742,i0
00643169125735,064,0643,0643169125735,i0
00643169125957,064,0643,0643169125957,i0
00643169125940,064,0643,0643169125940,i0
00643169125926,064,0643,0643169125926,i0
00643169126503,064,0643,0643169126503,i0
00643169265851,064,0643,0643169265851,i0
00643169265882,064,0643,0643169265882,i0
00643169265899,064,0643,0643169265899,i0
00643169265905,064,0643,0643169265905,i0
00643169264496,064,0643,0643169264496,i0
00643169129825,064,0643,0643169129825,i0
00643169130166,064,0643,0643169130166,i0
00643169130159,064,0643,0643169130159,i0
00643169130142,064,0643,0643169130142,i0
00643169125186,064,0643,0643169125186,i0
00643169125179,064,0643,0643169125179,i0
00643169125162,064,0643,0643169125162,i0
00643169127623,064,0643,0643169127623,i0
00643169126053,064,0643,0643169126053,i0
