gtin14,jan3,jan4,jan13keta
88855036011715,885,8855,8855036011719
88855036011715,885,8855,8855036011719
88855036011715,885,8855,8855036011719
88855036011715,885,8855,8855036011719
88855036011715,885,8855,8855036011719
88855036011715,885,8855,8855036011719
88855036011715,885,8855,8855036011719
88855036011715,885,8855,8855036011719
88855036012880,885,8855,8855036012884
88855036012880,885,8855,8855036012884
88855036012880,885,8855,8855036012884
88855036012880,885,8855,8855036012884
88855036012880,885,8855,8855036012884
88855036012880,885,8855,8855036012884
88855036012880,885,8855,8855036012884
88855036012880,885,8855,8855036012884
88855036013047,885,8855,8855036013041
88855036013047,885,8855,8855036013041
88855036013047,885,8855,8855036013041
88855036013047,885,8855,8855036013041
88855036013047,885,8855,8855036013041
88855036013047,885,8855,8855036013041
88855036013047,885,8855,8855036013041
88855036013047,885,8855,8855036013041
88855036013054,885,8855,8855036013058
88855036013054,885,8855,8855036013058
88855036013054,885,8855,8855036013058
88855036013054,885,8855,8855036013058
88855036013054,885,8855,8855036013058
88855036013054,885,8855,8855036013058
88855036013054,885,8855,8855036013058
88855036013054,885,8855,8855036013058
88855036013061,885,8855,8855036013065
88855036013061,885,8855,8855036013065
88855036013061,885,8855,8855036013065
88855036013061,885,8855,8855036013065
88855036013061,885,8855,8855036013065
88855036013061,885,8855,8855036013065
88855036013061,885,8855,8855036013065
88855036013061,885,8855,8855036013065
88855036013405,885,8855,8855036013409
88855036013405,885,8855,8855036013409
88855036013405,885,8855,8855036013409
88855036013405,885,8855,8855036013409
88855036013405,885,8855,8855036013409
88855036013405,885,8855,8855036013409
88855036013405,885,8855,8855036013409
88855036013405,885,8855,8855036013409
88855036013450,885,8855,8855036013454
88855036013450,885,8855,8855036013454
88855036013450,885,8855,8855036013454
88855036013450,885,8855,8855036013454
88855036013450,885,8855,8855036013454
88855036013450,885,8855,8855036013454
88855036013450,885,8855,8855036013454
88855036013450,885,8855,8855036013454
88855036013474,885,8855,8855036013478
88855036013474,885,8855,8855036013478
88855036013474,885,8855,8855036013478
88855036013474,885,8855,8855036013478
88855036013474,885,8855,8855036013478
88855036013474,885,8855,8855036013478
88855036013474,885,8855,8855036013478
88855036013474,885,8855,8855036013478
88855036013702,885,8855,8855036013706
88855036013702,885,8855,8855036013706
88855036013702,885,8855,8855036013706
88855036013702,885,8855,8855036013706
88855036013702,885,8855,8855036013706
88855036013702,885,8855,8855036013706
88855036013702,885,8855,8855036013706
88855036013702,885,8855,8855036013706
88855036013757,885,8855,8855036013751
88855036013757,885,8855,8855036013751
88855036013757,885,8855,8855036013751
88855036013757,885,8855,8855036013751
88855036013757,885,8855,8855036013751
88855036013757,885,8855,8855036013751
88855036013757,885,8855,8855036013751
88855036013757,885,8855,8855036013751
88855036013788,885,8855,8855036013782
88855036013788,885,8855,8855036013782
88855036013788,885,8855,8855036013782
88855036013788,885,8855,8855036013782
88855036013788,885,8855,8855036013782
88855036013788,885,8855,8855036013782
88855036013788,885,8855,8855036013782
88855036013788,885,8855,8855036013782
88855036014259,885,8855,8855036014253
88855036014259,885,8855,8855036014253
88855036014259,885,8855,8855036014253
88855036014259,885,8855,8855036014253
88855036014259,885,8855,8855036014253
88855036014259,885,8855,8855036014253
88855036014259,885,8855,8855036014253
88855036014259,885,8855,8855036014253
88855036014266,885,8855,8855036014260
88855036014266,885,8855,8855036014260
88855036014266,885,8855,8855036014260
88855036014266,885,8855,8855036014260
88855036014266,885,8855,8855036014260
88855036014266,885,8855,8855036014260
88855036014266,885,8855,8855036014260
88855036014266,885,8855,8855036014260
88855036014334,885,8855,8855036014338
88855036014334,885,8855,8855036014338
88855036014334,885,8855,8855036014338
88855036014334,885,8855,8855036014338
88855036014334,885,8855,8855036014338
88855036014334,885,8855,8855036014338
88855036014334,885,8855,8855036014338
88855036014334,885,8855,8855036014338
88855036014358,885,8855,8855036014352
88855036014358,885,8855,8855036014352
88855036014358,885,8855,8855036014352
88855036014358,885,8855,8855036014352
88855036014358,885,8855,8855036014352
88855036014358,885,8855,8855036014352
88855036014358,885,8855,8855036014352
88855036014358,885,8855,8855036014352
88855036014372,885,8855,8855036014376
88855036014372,885,8855,8855036014376
88855036014372,885,8855,8855036014376
88855036014372,885,8855,8855036014376
