gtin14,jan3,jan4,jan13keta
34026704616436,402,4026,4026704616435
34026704616443,402,4026,4026704616442
34026704616450,402,4026,4026704616459
34026704616467,402,4026,4026704616466
34026704616474,402,4026,4026704616473
34026704616481,402,4026,4026704616480
34026704616498,402,4026,4026704616497
34026704616504,402,4026,4026704616503
34026704616511,402,4026,4026704616510
34026704616528,402,4026,4026704616527
34026704616535,402,4026,4026704616534
34026704616542,402,4026,4026704616541
34026704616559,402,4026,4026704616558
34026704616566,402,4026,4026704616565
34026704616573,402,4026,4026704616572
34026704616702,402,4026,4026704616701
34026704616719,402,4026,4026704616718
34026704616726,402,4026,4026704616725
34026704616733,402,4026,4026704616732
34026704616740,402,4026,4026704616749
34026704616757,402,4026,4026704616756
34026704616764,402,4026,4026704616763
34026704616771,402,4026,4026704616770
34026704616788,402,4026,4026704616787
34026704616801,402,4026,4026704616800
34026704616818,402,4026,4026704616817
34026704616825,402,4026,4026704616824
34026704616832,402,4026,4026704616831
34026704616849,402,4026,4026704616848
34026704616856,402,4026,4026704616855
34026704616863,402,4026,4026704616862
34026704616870,402,4026,4026704616879
34026704616887,402,4026,4026704616886
34026704616894,402,4026,4026704616893
34026704616948,402,4026,4026704616947
34026704616955,402,4026,4026704616954
34026704616962,402,4026,4026704616961
34026704616979,402,4026,4026704616978
34026704616986,402,4026,4026704616985
34026704616993,402,4026,4026704616992
34026704617006,402,4026,4026704617005
34026704617013,402,4026,4026704617012
34026704617037,402,4026,4026704617036
34026704617044,402,4026,4026704617043
34026704617051,402,4026,4026704617050
34026704617068,402,4026,4026704617067
34026704617075,402,4026,4026704617074
34026704617082,402,4026,4026704617081
34026704617099,402,4026,4026704617098
34026704617105,402,4026,4026704617104
34026704617112,402,4026,4026704617111
34026704617136,402,4026,4026704617135
34026704617143,402,4026,4026704617142
34026704617167,402,4026,4026704617166
34026704617662,402,4026,4026704617661
34026704617679,402,4026,4026704617678
34026704617686,402,4026,4026704617685
34026704617693,402,4026,4026704617692
34026704617709,402,4026,4026704617708
34026704617716,402,4026,4026704617715
34026704617723,402,4026,4026704617722
34026704617730,402,4026,4026704617739
34026704617747,402,4026,4026704617746
34026704617754,402,4026,4026704617753
34026704617778,402,4026,4026704617777
34026704617785,402,4026,4026704617784
34026704617792,402,4026,4026704617791
34026704617808,402,4026,4026704617807
34026704617815,402,4026,4026704617814
34026704335931,402,4026,4026704335930
34026704335948,402,4026,4026704335947
34026704335955,402,4026,4026704335954
34026704335962,402,4026,4026704335961
34026704335979,402,4026,4026704335978
34026704336006,402,4026,4026704336005
34026704336013,402,4026,4026704336012
34026704336020,402,4026,4026704336029
34026704336037,402,4026,4026704336036
34026704336044,402,4026,4026704336043
