gtin14,jan3,jan4,jan13keta,indicator
15060272980037,506,5060,5060272980030,i1
15060272980105,506,5060,5060272980108,i1
15060112310574,506,5060,5060112310577,i1
15060112310772,506,5060,5060112310775,i1
15060112310789,506,5060,5060112310782,i1
15060112310796,506,5060,5060112310799,i1
15060112310802,506,5060,5060112310805,i1
15060112310819,506,5060,5060112310812,i1
15060112310826,506,5060,5060112310829,i1
15060112310833,506,5060,5060112310836,i1
15060112310260,506,5060,5060112310263,i1
15060112310277,506,5060,5060112310270,i1
15060112310284,506,5060,5060112310287,i1
15060112310291,506,5060,5060112310294,i1
15060112310307,506,5060,5060112310300,i1
15060112310314,506,5060,5060112310317,i1
15060112310321,506,5060,5060112310324,i1
15060112310215,506,5060,5060112310218,i1
15060112310222,506,5060,5060112310225,i1
15060112310239,506,5060,5060112310232,i1
15060112310246,506,5060,5060112310249,i1
15060112310253,506,5060,5060112310256,i1
15060112310529,506,5060,5060112310522,i1
15060112310536,506,5060,5060112310539,i1
15060112310543,506,5060,5060112310546,i1
15060112313858,506,5060,5060112313851,i1
15060112313865,506,5060,5060112313868,i1
15060112313872,506,5060,5060112313875,i1
15060112314626,506,5060,5060112314629,i1
15060112314633,506,5060,5060112314636,i1
15060112314640,506,5060,5060112314643,i1
15060112314657,506,5060,5060112314650,i1
15060112314664,506,5060,5060112314667,i1
15060112314671,506,5060,5060112314674,i1
15060112314688,506,5060,5060112314681,i1
15060112314695,506,5060,5060112314698,i1
15060112314831,506,5060,5060112314834,i1
15060112314886,506,5060,5060112314889,i1
15060112314893,506,5060,5060112314896,i1
15060112314909,506,5060,5060112314902,i1
15060112318938,506,5060,5060112318931,i1
15060112318945,506,5060,5060112318948,i1
15060112318952,506,5060,5060112318955,i1
15060112318969,506,5060,5060112318962,i1
15060112318976,506,5060,5060112318979,i1
15060112318983,506,5060,5060112318986,i1
15060112318990,506,5060,5060112318993,i1
15060112319690,506,5060,5060112319693,i1
15060112319706,506,5060,5060112319709,i1
15060112319713,506,5060,5060112319716,i1
15060112319720,506,5060,5060112319723,i1
15060112319737,506,5060,5060112319730,i1
15060045000399,506,5060,5060045000392,i1
