gtin14,jan3,jan4,jan13keta,indicator
15034480300673,503,5034,5034480300676,i1
15030267069702,503,5030,5030267069705,i1
15030267110602,503,5030,5030267110605,i1
15033955005013,503,5033,5033955005016,i1
15033955005020,503,5033,5033955005023,i1
15033955005037,503,5033,5033955005030,i1
15033955005044,503,5033,5033955005047,i1
15033955005051,503,5033,5033955005054,i1
15033955005068,503,5033,5033955005061,i1
15033955005075,503,5033,5033955005078,i1
15033955005082,503,5033,5033955005085,i1
15033955005099,503,5033,5033955005092,i1
15033955005105,503,5033,5033955005108,i1
15033955005112,503,5033,5033955005115,i1
15033955005129,503,5033,5033955005122,i1
15033955005198,503,5033,5033955005191,i1
15033955005211,503,5033,5033955005214,i1
15033955002012,503,5033,5033955002015,i1
15033955002029,503,5033,5033955002022,i1
15033955002036,503,5033,5033955002039,i1
15033955002043,503,5033,5033955002046,i1
15033955002050,503,5033,5033955002053,i1
15033955002067,503,5033,5033955002060,i1
15033955002074,503,5033,5033955002077,i1
15033955002081,503,5033,5033955002084,i1
15033955002098,503,5033,5033955002091,i1
15033955002104,503,5033,5033955002107,i1
15033955002111,503,5033,5033955002114,i1
15033955002128,503,5033,5033955002121,i1
15033955002135,503,5033,5033955002138,i1
15033955002142,503,5033,5033955002145,i1
15033955002203,503,5033,5033955002206,i1
15033955002210,503,5033,5033955002213,i1
15033955002654,503,5033,5033955002657,i1
15033955002920,503,5033,5033955002923,i1
15033955007215,503,5033,5033955007218,i1
15033955007239,503,5033,5033955007232,i1
15033955007246,503,5033,5033955007249,i1
15033955007260,503,5033,5033955007263,i1
15033955007277,503,5033,5033955007270,i1
15033955007284,503,5033,5033955007287,i1
15033955053014,503,5033,5033955053017,i1
15033955053038,503,5033,5033955053031,i1
15033955053052,503,5033,5033955053055,i1
15033955053069,503,5033,5033955053062,i1
15033955059016,503,5033,5033955059019,i1
15033955059023,503,5033,5033955059026,i1
15033955059030,503,5033,5033955059033,i1
15033955059047,503,5033,5033955059040,i1
15033955059054,503,5033,5033955059057,i1
15033955059061,503,5033,5033955059064,i1
15033955059078,503,5033,5033955059071,i1
15033955059085,503,5033,5033955059088,i1
15033955059092,503,5033,5033955059095,i1
15030267096845,503,5030,5030267096848,i1
15030267096852,503,5030,5030267096855,i1
15030267096869,503,5030,5030267096862,i1
15030267076205,503,5030,5030267076208,i1
15030267076243,503,5030,5030267076246,i1
15030267073686,503,5030,5030267073689,i1
15030267073693,503,5030,5030267073696,i1
15030267073709,503,5030,5030267073702,i1
15030267076229,503,5030,5030267076222,i1
15030267076267,503,5030,5030267076260,i1
15030267143778,503,5030,5030267143771,i1
15030267143785,503,5030,5030267143788,i1
15030267143792,503,5030,5030267143795,i1
