gtin14,jan3,jan4,jan13keta,indicator
20694393015051,069,0694,0694393015057,i2
20694393015150,069,0694,0694393015156,i2
20694393015167,069,0694,0694393015163,i2
20694393015815,069,0694,0694393015811,i2
20694393015891,069,0694,0694393015897,i2
20694393016133,069,0694,0694393016139,i2
20694393016140,069,0694,0694393016146,i2
20694393016157,069,0694,0694393016153,i2
20694393016164,069,0694,0694393016160,i2
20694393016263,069,0694,0694393016269,i2
20694393015488,069,0694,0694393015484,i2
20694393013767,069,0694,0694393013763,i2
20694393015570,069,0694,0694393015576,i2
20694393015617,069,0694,0694393015613,i2
20694393015648,069,0694,0694393015644,i2
20694393015839,069,0694,0694393015835,i2
20694393015600,069,0694,0694393015606,i2
20694393016126,069,0694,0694393016122,i2
20694393015075,069,0694,0694393015071,i2
20694393015082,069,0694,0694393015088,i2
20694393015099,069,0694,0694393015095,i2
20694393015105,069,0694,0694393015101,i2
20694393015143,069,0694,0694393015149,i2
20694393015280,069,0694,0694393015286,i2
20694393015297,069,0694,0694393015293,i2
20694393015310,069,0694,0694393015316,i2
20694393015341,069,0694,0694393015347,i2
20694393015358,069,0694,0694393015354,i2
20694393015365,069,0694,0694393015361,i2
20694393015372,069,0694,0694393015378,i2
20694393015389,069,0694,0694393015385,i2
20694393015419,069,0694,0694393015415,i2
20694393015440,069,0694,0694393015446,i2
20694393015457,069,0694,0694393015453,i2
20694393015464,069,0694,0694393015460,i2
20694393015471,069,0694,0694393015477,i2
20694393015532,069,0694,0694393015538,i2
20694393015587,069,0694,0694393015583,i2
20694393015624,069,0694,0694393015620,i2
20694393015631,069,0694,0694393015637,i2
20694393015655,069,0694,0694393015651,i2
20694393015662,069,0694,0694393015668,i2
20694393015679,069,0694,0694393015675,i2
20694393015686,069,0694,0694393015682,i2
20694393015709,069,0694,0694393015705,i2
20694393015747,069,0694,0694393015743,i2
20694393015761,069,0694,0694393015767,i2
20694393015778,069,0694,0694393015774,i2
20694393015785,069,0694,0694393015781,i2
20694393015792,069,0694,0694393015798,i2
20694393015808,069,0694,0694393015804,i2
20694393015846,069,0694,0694393015842,i2
20694393015853,069,0694,0694393015859,i2
20694393015860,069,0694,0694393015866,i2
20694393015884,069,0694,0694393015880,i2
20694393015914,069,0694,0694393015910,i2
20694393015938,069,0694,0694393015934,i2
20694393016072,069,0694,0694393016078,i2
20694393016089,069,0694,0694393016085,i2
20694393016096,069,0694,0694393016092,i2
20694393016171,069,0694,0694393016177,i2
20694393016188,069,0694,0694393016184,i2
20694393016201,069,0694,0694393016207,i2
20694393016218,069,0694,0694393016214,i2
20694393016225,069,0694,0694393016221,i2
20694393016232,069,0694,0694393016238,i2
20694393016249,069,0694,0694393016245,i2
20694393016270,069,0694,0694393016276,i2
20694393015426,069,0694,0694393015422,i2
20694393015501,069,0694,0694393015507,i2
20694393015181,069,0694,0694393015187,i2
20694393015198,069,0694,0694393015194,i2
20694393015204,069,0694,0694393015200,i2
20694393015211,069,0694,0694393015217,i2
20694393015228,069,0694,0694393015224,i2
20694393015235,069,0694,0694393015231,i2
20694393015242,069,0694,0694393015248,i2
20694393015259,069,0694,0694393015255,i2
20694393015266,069,0694,0694393015262,i2
20694393015273,069,0694,0694393015279,i2
20694393015303,069,0694,0694393015309,i2
20694393015327,069,0694,0694393015323,i2
20694393015518,069,0694,0694393015514,i2
20694393015549,069,0694,0694393015545,i2
20694393015556,069,0694,0694393015552,i2
20694393016102,069,0694,0694393016108,i2
20694393016287,069,0694,0694393016283,i2
20694393015563,069,0694,0694393015569,i2
20694393016119,069,0694,0694393016115,i2
20694393016294,069,0694,0694393016290,i2
20694393016300,069,0694,0694393016306,i2
20694393016317,069,0694,0694393016313,i2
20694393012241,069,0694,0694393012247,i2
20694393012319,069,0694,0694393012315,i2
20694393012364,069,0694,0694393012360,i2
20694393012401,069,0694,0694393012407,i2
20694393012456,069,0694,0694393012452,i2
20694393012463,069,0694,0694393012469,i2
20694393012494,069,0694,0694393012490,i2
20694393012524,069,0694,0694393012520,i2
20694393012531,069,0694,0694393012537,i2
20694393012555,069,0694,0694393012551,i2
20694393012579,069,0694,0694393012575,i2
20694393012609,069,0694,0694393012605,i2
20694393012623,069,0694,0694393012629,i2
20694393012630,069,0694,0694393012636,i2
20694393012661,069,0694,0694393012667,i2
20694393012678,069,0694,0694393012674,i2
20694393012692,069,0694,0694393012698,i2
20694393012760,069,0694,0694393012766,i2
20694393012777,069,0694,0694393012773,i2
20694393012784,069,0694,0694393012780,i2
20694393012807,069,0694,0694393012803,i2
20694393012814,069,0694,0694393012810,i2
20694393012821,069,0694,0694393012827,i2
20694393012876,069,0694,0694393012872,i2
20694393012883,069,0694,0694393012889,i2
20694393012906,069,0694,0694393012902,i2
20694393012913,069,0694,0694393012919,i2
20694393012920,069,0694,0694393012926,i2
20694393012968,069,0694,0694393012964,i2
20694393012975,069,0694,0694393012971,i2
20694393013002,069,0694,0694393013008,i2
20694393013019,069,0694,0694393013015,i2
20694393013026,069,0694,0694393013022,i2
20694393013033,069,0694,0694393013039,i2
20694393013040,069,0694,0694393013046,i2
20694393013057,069,0694,0694393013053,i2
20694393013064,069,0694,0694393013060,i2
20694393013088,069,0694,0694393013084,i2
20694393013118,069,0694,0694393013114,i2
20694393013149,069,0694,0694393013145,i2
20694393013156,069,0694,0694393013152,i2
20694393013170,069,0694,0694393013176,i2
20694393013200,069,0694,0694393013206,i2
20694393013217,069,0694,0694393013213,i2
20694393013255,069,0694,0694393013251,i2
20694393013286,069,0694,0694393013282,i2
20694393013309,069,0694,0694393013305,i2
20694393013316,069,0694,0694393013312,i2
20694393013378,069,0694,0694393013374,i2
20694393013392,069,0694,0694393013398,i2
20694393013439,069,0694,0694393013435,i2
20694393013484,069,0694,0694393013480,i2
20694393013514,069,0694,0694393013510,i2
20694393013538,069,0694,0694393013534,i2
20694393013545,069,0694,0694393013541,i2
20694393013552,069,0694,0694393013558,i2
20694393013569,069,0694,0694393013565,i2
20694393013583,069,0694,0694393013589,i2
20694393013644,069,0694,0694393013640,i2
20694393013651,069,0694,0694393013657,i2
20694393013675,069,0694,0694393013671,i2
20694393013682,069,0694,0694393013688,i2
20694393013699,069,0694,0694393013695,i2
20694393013705,069,0694,0694393013701,i2
20694393013729,069,0694,0694393013725,i2
20694393013743,069,0694,0694393013749,i2
20694393013774,069,0694,0694393013770,i2
20694393013781,069,0694,0694393013787,i2
20694393013798,069,0694,0694393013794,i2
20694393013811,069,0694,0694393013817,i2
20694393013828,069,0694,0694393013824,i2
20694393013835,069,0694,0694393013831,i2
20694393013866,069,0694,0694393013862,i2
20694393013880,069,0694,0694393013886,i2
20694393013927,069,0694,0694393013923,i2
20694393013934,069,0694,0694393013930,i2
20694393013941,069,0694,0694393013947,i2
20694393013965,069,0694,0694393013961,i2
20694393014009,069,0694,0694393014005,i2
20694393014016,069,0694,0694393014012,i2
20694393014054,069,0694,0694393014050,i2
20694393014092,069,0694,0694393014098,i2
20694393014108,069,0694,0694393014104,i2
20694393014139,069,0694,0694393014135,i2
20694393014160,069,0694,0694393014166,i2
20694393014177,069,0694,0694393014173,i2
20694393014184,069,0694,0694393014180,i2
20694393014191,069,0694,0694393014197,i2
20694393014252,069,0694,0694393014258,i2
20694393014269,069,0694,0694393014265,i2
20694393014283,069,0694,0694393014289,i2
20694393014290,069,0694,0694393014296,i2
20694393014320,069,0694,0694393014326,i2
20694393014368,069,0694,0694393014364,i2
20694393014375,069,0694,0694393014371,i2
20694393014382,069,0694,0694393014388,i2
20694393014399,069,0694,0694393014395,i2
20694393014405,069,0694,0694393014401,i2
20694393014429,069,0694,0694393014425,i2
20694393014443,069,0694,0694393014449,i2
20694393014450,069,0694,0694393014456,i2
20694393014467,069,0694,0694393014463,i2
20694393014511,069,0694,0694393014517,i2
20694393014573,069,0694,0694393014579,i2
20694393014580,069,0694,0694393014586,i2
20694393014597,069,0694,0694393014593,i2
20694393014627,069,0694,0694393014623,i2
20694393014634,069,0694,0694393014630,i2
20694393014641,069,0694,0694393014647,i2
20694393014672,069,0694,0694393014678,i2
20694393014719,069,0694,0694393014715,i2
20694393014726,069,0694,0694393014722,i2
20694393014740,069,0694,0694393014746,i2
20694393014757,069,0694,0694393014753,i2
20694393014764,069,0694,0694393014760,i2
20694393014771,069,0694,0694393014777,i2
20694393014788,069,0694,0694393014784,i2
20694393014795,069,0694,0694393014791,i2
20694393014832,069,0694,0694393014838,i2
20694393014856,069,0694,0694393014852,i2
20694393014887,069,0694,0694393014883,i2
20694393014900,069,0694,0694393014906,i2
20694393014924,069,0694,0694393014920,i2
20694393014931,069,0694,0694393014937,i2
20694393014948,069,0694,0694393014944,i2
20694393014955,069,0694,0694393014951,i2
20694393015013,069,0694,0694393015019,i2
20694393015020,069,0694,0694393015026,i2
20694393015945,069,0694,0694393015941,i2
20694393015952,069,0694,0694393015958,i2
20694393015969,069,0694,0694393015965,i2
20694393015976,069,0694,0694393015972,i2
20694393016027,069,0694,0694393016023,i2
20694393016034,069,0694,0694393016030,i2
20694393016041,069,0694,0694393016047,i2
20694393016058,069,0694,0694393016054,i2
20694393016065,069,0694,0694393016061,i2
20694393016638,069,0694,0694393016634,i2
20694393016645,069,0694,0694393016641,i2
20694393016652,069,0694,0694393016658,i2
20694393016669,069,0694,0694393016665,i2
20694393016676,069,0694,0694393016672,i2
20694393016690,069,0694,0694393016696,i2
20694393016713,069,0694,0694393016719,i2
20694393012203,069,0694,0694393012209,i2
20694393012258,069,0694,0694393012254,i2
20694393012272,069,0694,0694393012278,i2
20694393012593,069,0694,0694393012599,i2
20694393012562,069,0694,0694393012568,i2
20694393012739,069,0694,0694393012735,i2
20694393013279,069,0694,0694393013275,i2
20694393014337,069,0694,0694393014333,i2
20694393012265,069,0694,0694393012261,i2
20694393012296,069,0694,0694393012292,i2
20694393012302,069,0694,0694393012308,i2
20694393012326,069,0694,0694393012322,i2
20694393012517,069,0694,0694393012513,i2
20694393012647,069,0694,0694393012643,i2
20694393012708,069,0694,0694393012704,i2
20694393012715,069,0694,0694393012711,i2
20694393012791,069,0694,0694393012797,i2
20694393012845,069,0694,0694393012841,i2
20694393012944,069,0694,0694393012940,i2
20694393013132,069,0694,0694393013138,i2
20694393013187,069,0694,0694393013183,i2
20694393013262,069,0694,0694393013268,i2
20694393013385,069,0694,0694393013381,i2
20694393013446,069,0694,0694393013442,i2
20694393013491,069,0694,0694393013497,i2
20694393013521,069,0694,0694393013527,i2
20694393013712,069,0694,0694393013718,i2
20694393013903,069,0694,0694393013909,i2
20694393013972,069,0694,0694393013978,i2
20694393014023,069,0694,0694393014029,i2
20694393014115,069,0694,0694393014111,i2
20694393014122,069,0694,0694393014128,i2
20694393014207,069,0694,0694393014203,i2
20694393014214,069,0694,0694393014210,i2
20694393014221,069,0694,0694393014227,i2
20694393014276,069,0694,0694393014272,i2
20694393014306,069,0694,0694393014302,i2
20694393014474,069,0694,0694393014470,i2
20694393014566,069,0694,0694393014562,i2
20694393014603,069,0694,0694393014609,i2
20694393014658,069,0694,0694393014654,i2
20694393014801,069,0694,0694393014807,i2
20694393014894,069,0694,0694393014890,i2
20694393015044,069,0694,0694393015040,i2
20694393016706,069,0694,0694393016702,i2
20694393012333,069,0694,0694393012339,i2
20694393012746,069,0694,0694393012742,i2
20694393013422,069,0694,0694393013428,i2
20694393012289,069,0694,0694393012285,i2
20694393012357,069,0694,0694393012353,i2
20694393012388,069,0694,0694393012384,i2
20694393012418,069,0694,0694393012414,i2
20694393012449,069,0694,0694393012445,i2
20694393012470,069,0694,0694393012476,i2
20694393012500,069,0694,0694393012506,i2
20694393012685,069,0694,0694393012681,i2
20694393012753,069,0694,0694393012759,i2
20694393012852,069,0694,0694393012858,i2
20694393012890,069,0694,0694393012896,i2
20694393012937,069,0694,0694393012933,i2
20694393012982,069,0694,0694393012988,i2
20694393012999,069,0694,0694393012995,i2
20694393013071,069,0694,0694393013077,i2
20694393013095,069,0694,0694393013091,i2
20694393013163,069,0694,0694393013169,i2
20694393013248,069,0694,0694393013244,i2
20694393013293,069,0694,0694393013299,i2
20694393013323,069,0694,0694393013329,i2
20694393013330,069,0694,0694393013336,i2
20694393013347,069,0694,0694393013343,i2
20694393013361,069,0694,0694393013367,i2
20694393013408,069,0694,0694393013404,i2
20694393013477,069,0694,0694393013473,i2
20694393013576,069,0694,0694393013572,i2
20694393013590,069,0694,0694393013596,i2
20694393013736,069,0694,0694393013732,i2
