gtin14,jan3,jan4,jan13keta
34571102169393,457,4571,4571102169392
34571141570013,457,4571,4571141570012
34571141570020,457,4571,4571141570029
34571141570037,457,4571,4571141570036
34571141570044,457,4571,4571141570043
34571141570051,457,4571,4571141570050
34571141570068,457,4571,4571141570067
34571141570075,457,4571,4571141570074
34571141570082,457,4571,4571141570081
34571141570099,457,4571,4571141570098
34571141570105,457,4571,4571141570104
34571141570112,457,4571,4571141570111
34571141570129,457,4571,4571141570128
34571141570136,457,4571,4571141570135
34571141570143,457,4571,4571141570142
34571141570150,457,4571,4571141570159
34571141570167,457,4571,4571141570166
34571141570174,457,4571,4571141570173
34571141570181,457,4571,4571141570180
34571141570198,457,4571,4571141570197
34571141570204,457,4571,4571141570203
34571141570211,457,4571,4571141570210
34571141570228,457,4571,4571141570227
34571141570235,457,4571,4571141570234
34571141570297,457,4571,4571141570296
34571141570303,457,4571,4571141570302
34571141570310,457,4571,4571141570319
34571141570341,457,4571,4571141570340
34571141570358,457,4571,4571141570357
34571141570396,457,4571,4571141570395
34571141570402,457,4571,4571141570401
34571141570419,457,4571,4571141570418
34571141570426,457,4571,4571141570425
34571141570433,457,4571,4571141570432
34571141570440,457,4571,4571141570449
34571141570457,457,4571,4571141570456
34571141570464,457,4571,4571141570463
34571141570471,457,4571,4571141570470
34571141570488,457,4571,4571141570487
34571141570495,457,4571,4571141570494
34571141570501,457,4571,4571141570500
34571141570518,457,4571,4571141570517
34571141570525,457,4571,4571141570524
34571141570532,457,4571,4571141570531
34571141570549,457,4571,4571141570548
34571141570556,457,4571,4571141570555
34571141570563,457,4571,4571141570562
34571141570570,457,4571,4571141570579
34571141570587,457,4571,4571141570586
34571141570594,457,4571,4571141570593
34571141570600,457,4571,4571141570609
34571141570693,457,4571,4571141570692
34571141570709,457,4571,4571141570708
34571141570716,457,4571,4571141570715
34571141570723,457,4571,4571141570722
34571141570730,457,4571,4571141570739
34571141570747,457,4571,4571141570746
34571141570754,457,4571,4571141570753
34571141570761,457,4571,4571141570760
34571141570778,457,4571,4571141570777
34571141570785,457,4571,4571141570784
34571141570792,457,4571,4571141570791
34571141570808,457,4571,4571141570807
34571141570815,457,4571,4571141570814
34571141570822,457,4571,4571141570821
34571141570846,457,4571,4571141570845
34571141570853,457,4571,4571141570852
34571141570860,457,4571,4571141570869
34571141570877,457,4571,4571141570876
34571141570884,457,4571,4571141570883
34571141570891,457,4571,4571141570890
34571141570907,457,4571,4571141570906
34571141570914,457,4571,4571141570913
34571141570921,457,4571,4571141570920
34571141570938,457,4571,4571141570937
34571141570945,457,4571,4571141570944
34571141570952,457,4571,4571141570951
34571141570969,457,4571,4571141570968
34571141570976,457,4571,4571141570975
34571141570983,457,4571,4571141570982
34571141570990,457,4571,4571141570999
34571141571003,457,4571,4571141571002
34571141571010,457,4571,4571141571019
34571141571027,457,4571,4571141571026
34571141571034,457,4571,4571141571033
34571141571041,457,4571,4571141571040
34571141571058,457,4571,4571141571057
34571141571065,457,4571,4571141571064
34571141571072,457,4571,4571141571071
34571141571089,457,4571,4571141571088
34571141571096,457,4571,4571141571095
34571141571102,457,4571,4571141571101
34571141571119,457,4571,4571141571118
34571141571126,457,4571,4571141571125
34571141571133,457,4571,4571141571132
34571141571140,457,4571,4571141571149
34571141571157,457,4571,4571141571156
34571141571164,457,4571,4571141571163
34571141571171,457,4571,4571141571170
34571141571188,457,4571,4571141571187
34571141571195,457,4571,4571141571194
34571141571201,457,4571,4571141571200
34571141571218,457,4571,4571141571217
34571141571225,457,4571,4571141571224
34571141571232,457,4571,4571141571231
34571141571249,457,4571,4571141571248
34571141571256,457,4571,4571141571255
34571141571263,457,4571,4571141571262
34571141571270,457,4571,4571141571279
34571141571287,457,4571,4571141571286
34571141571294,457,4571,4571141571293
34571141571300,457,4571,4571141571309
34571141571317,457,4571,4571141571316
34571141571331,457,4571,4571141571330
34571141571348,457,4571,4571141571347
34571141571355,457,4571,4571141571354
34571141571362,457,4571,4571141571361
34571141571379,457,4571,4571141571378
34571141571386,457,4571,4571141571385
34571141571393,457,4571,4571141571392
34571141571409,457,4571,4571141571408
34571141571416,457,4571,4571141571415
34571141571423,457,4571,4571141571422
34571141571430,457,4571,4571141571439
34571141571447,457,4571,4571141571446
34571141571454,457,4571,4571141571453
34571141571461,457,4571,4571141571460
34571141571478,457,4571,4571141571477
34571141571485,457,4571,4571141571484
34571141571492,457,4571,4571141571491
34571141571508,457,4571,4571141571507
34571141571515,457,4571,4571141571514
34571141571522,457,4571,4571141571521
34571141571539,457,4571,4571141571538
34571141571546,457,4571,4571141571545
34571141571584,457,4571,4571141571583
34571141571591,457,4571,4571141571590
34571141571607,457,4571,4571141571606
34571141571621,457,4571,4571141571620
34571141571638,457,4571,4571141571637
34571141571652,457,4571,4571141571651
34571141571669,457,4571,4571141571668
34571141571713,457,4571,4571141571712
34571141571720,457,4571,4571141571729
34571141571744,457,4571,4571141571743
34571141571751,457,4571,4571141571750
34571141571768,457,4571,4571141571767
34571141571775,457,4571,4571141571774
34571141571782,457,4571,4571141571781
34571141571799,457,4571,4571141571798
34571141571829,457,4571,4571141571828
34571141571836,457,4571,4571141571835
34571141571843,457,4571,4571141571842
34571141571850,457,4571,4571141571859
34571141571867,457,4571,4571141571866
34571141571874,457,4571,4571141571873
34571141571881,457,4571,4571141571880
34571141571898,457,4571,4571141571897
34571141571904,457,4571,4571141571903
34571141571911,457,4571,4571141571910
34571141571935,457,4571,4571141571934
34571141571942,457,4571,4571141571941
34571141571959,457,4571,4571141571958
34571141571966,457,4571,4571141571965
34571141571973,457,4571,4571141571972
34571141572017,457,4571,4571141572016
34571141572024,457,4571,4571141572023
34571141572031,457,4571,4571141572030
34571141572048,457,4571,4571141572047
34571141572055,457,4571,4571141572054
34571141572062,457,4571,4571141572061
34571141572079,457,4571,4571141572078
34571141572086,457,4571,4571141572085
34571141572093,457,4571,4571141572092
34571141572109,457,4571,4571141572108
34571141572116,457,4571,4571141572115
34571141572123,457,4571,4571141572122
34571141572130,457,4571,4571141572139
34571141572147,457,4571,4571141572146
34571141572154,457,4571,4571141572153
34571141572161,457,4571,4571141572160
34571141572178,457,4571,4571141572177
34571141572185,457,4571,4571141572184
34571141572192,457,4571,4571141572191
34571141572208,457,4571,4571141572207
34571141572215,457,4571,4571141572214
34571141572222,457,4571,4571141572221
34571141572239,457,4571,4571141572238
34571141572246,457,4571,4571141572245
34571141572253,457,4571,4571141572252
34571141572260,457,4571,4571141572269
34571141572277,457,4571,4571141572276
34571141572284,457,4571,4571141572283
34571141572291,457,4571,4571141572290
34571141572307,457,4571,4571141572306
34571141572314,457,4571,4571141572313
34571141572321,457,4571,4571141572320
34571141572338,457,4571,4571141572337
34571141572345,457,4571,4571141572344
34571141572352,457,4571,4571141572351
34571141572369,457,4571,4571141572368
34571141572376,457,4571,4571141572375
34571141572383,457,4571,4571141572382
34571141572390,457,4571,4571141572399
34571141572406,457,4571,4571141572405
34571141572413,457,4571,4571141572412
34571141572420,457,4571,4571141572429
34571141572437,457,4571,4571141572436
34571141572444,457,4571,4571141572443
34571141572451,457,4571,4571141572450
34571141572468,457,4571,4571141572467
34571141572475,457,4571,4571141572474
34571141572482,457,4571,4571141572481
34571141572499,457,4571,4571141572498
34571141572505,457,4571,4571141572504
34571141572512,457,4571,4571141572511
34571141572529,457,4571,4571141572528
34571141572536,457,4571,4571141572535
34571141572543,457,4571,4571141572542
34571141572550,457,4571,4571141572559
34571141572567,457,4571,4571141572566
34571141572574,457,4571,4571141572573
34571141572581,457,4571,4571141572580
34571141572598,457,4571,4571141572597
34571141572604,457,4571,4571141572603
34571141572611,457,4571,4571141572610
34571141572628,457,4571,4571141572627
34571141572635,457,4571,4571141572634
34571141572642,457,4571,4571141572641
34571141572659,457,4571,4571141572658
34571141572666,457,4571,4571141572665
34571141572673,457,4571,4571141572672
