gtin14,jan3,jan4,jan13keta
34580100760969,458,4580,4580100760968
34580100760976,458,4580,4580100760975
34580100760983,458,4580,4580100760982
34580100760990,458,4580,4580100760999
34580100761003,458,4580,4580100761002
34580100761010,458,4580,4580100761019
34580100761027,458,4580,4580100761026
34580100761034,458,4580,4580100761033
34580100761041,458,4580,4580100761040
34580100761058,458,4580,4580100761057
34580100761065,458,4580,4580100761064
34580100761072,458,4580,4580100761071
34580101576477,458,4580,4580101576476
34580101576484,458,4580,4580101576483
34580136100012,458,4580,4580136100011
34580136100029,458,4580,4580136100028
34580136100036,458,4580,4580136100035
34580136100043,458,4580,4580136100042
34580136100050,458,4580,4580136100059
34580136100067,458,4580,4580136100066
34580136100074,458,4580,4580136100073
34580136100081,458,4580,4580136100080
34580136100098,458,4580,4580136100097
34580136100104,458,4580,4580136100103
34580136100111,458,4580,4580136100110
34580136100128,458,4580,4580136100127
34580136100135,458,4580,4580136100134
34580136100142,458,4580,4580136100141
34580136100159,458,4580,4580136100158
34580136100203,458,4580,4580136100202
34580136100210,458,4580,4580136100219
34580136100227,458,4580,4580136100226
34580136100234,458,4580,4580136100233
34580136100241,458,4580,4580136100240
34580136100258,458,4580,4580136100257
34580136100265,458,4580,4580136100264
34580136100272,458,4580,4580136100271
34580136100289,458,4580,4580136100288
34580136100296,458,4580,4580136100295
34580136100302,458,4580,4580136100301
34580136100319,458,4580,4580136100318
34580136100326,458,4580,4580136100325
34580136100333,458,4580,4580136100332
34580136100340,458,4580,4580136100349
34580136100357,458,4580,4580136100356
34580136100364,458,4580,4580136100363
34580136100371,458,4580,4580136100370
34580136100388,458,4580,4580136100387
34580136100395,458,4580,4580136100394
34580136100401,458,4580,4580136100400
34580136100418,458,4580,4580136100417
34580136100432,458,4580,4580136100431
34580136100449,458,4580,4580136100448
34580136100456,458,4580,4580136100455
34580136100463,458,4580,4580136100462
34580136100517,458,4580,4580136100516
34580136100524,458,4580,4580136100523
34580136100531,458,4580,4580136100530
34580136100548,458,4580,4580136100547
34580136100555,458,4580,4580136100554
34580136100562,458,4580,4580136100561
34580136100579,458,4580,4580136100578
34580136100586,458,4580,4580136100585
34580136100593,458,4580,4580136100592
34580136100609,458,4580,4580136100608
34580136100616,458,4580,4580136100615
34580136100623,458,4580,4580136100622
34580136100630,458,4580,4580136100639
34580136100647,458,4580,4580136100646
34580136100654,458,4580,4580136100653
34580136100661,458,4580,4580136100660
34580136100678,458,4580,4580136100677
34580136100685,458,4580,4580136100684
34580136100692,458,4580,4580136100691
34580136100708,458,4580,4580136100707
34580136100746,458,4580,4580136100745
34580136100753,458,4580,4580136100752
34580136100760,458,4580,4580136100769
34580136100777,458,4580,4580136100776
34580136100784,458,4580,4580136100783
34580136100791,458,4580,4580136100790
34580136100807,458,4580,4580136100806
34580136100814,458,4580,4580136100813
34580136100821,458,4580,4580136100820
34580136100852,458,4580,4580136100851
34580136100869,458,4580,4580136100868
34580136100906,458,4580,4580136100905
34580136100944,458,4580,4580136100943
34580136100951,458,4580,4580136100950
34580136100999,458,4580,4580136100998
34580136101002,458,4580,4580136101001
34580136101019,458,4580,4580136101018
34580136101026,458,4580,4580136101025
34580136101033,458,4580,4580136101032
34580136101040,458,4580,4580136101049
34580136101088,458,4580,4580136101087
34580136101095,458,4580,4580136101094
34580136101101,458,4580,4580136101100
34580136101118,458,4580,4580136101117
34580136101125,458,4580,4580136101124
34580136101163,458,4580,4580136101162
34580136101170,458,4580,4580136101179
34580136101200,458,4580,4580136101209
34580136101217,458,4580,4580136101216
34580136101224,458,4580,4580136101223
34580136101231,458,4580,4580136101230
34580136101248,458,4580,4580136101247
34580136101255,458,4580,4580136101254
34580136101262,458,4580,4580136101261
34580136101279,458,4580,4580136101278
34580136101286,458,4580,4580136101285
34580136101293,458,4580,4580136101292
34580136101309,458,4580,4580136101308
34580136101316,458,4580,4580136101315
34580136101323,458,4580,4580136101322
34580136101330,458,4580,4580136101339
34580136101347,458,4580,4580136101346
34580136101354,458,4580,4580136101353
34580136101361,458,4580,4580136101360
34580136101378,458,4580,4580136101377
34580136101385,458,4580,4580136101384
34580136101392,458,4580,4580136101391
34580136101408,458,4580,4580136101407
34580136101415,458,4580,4580136101414
34580136101422,458,4580,4580136101421
34580136101439,458,4580,4580136101438
34580136101446,458,4580,4580136101445
34580136101453,458,4580,4580136101452
34580136101460,458,4580,4580136101469
34580136101477,458,4580,4580136101476
34580136101484,458,4580,4580136101483
34580136101491,458,4580,4580136101490
34580136101507,458,4580,4580136101506
34580136101514,458,4580,4580136101513
34580136101521,458,4580,4580136101520
34580136101538,458,4580,4580136101537
34580136101545,458,4580,4580136101544
34580136101552,458,4580,4580136101551
34580136101576,458,4580,4580136101575
34580136101583,458,4580,4580136101582
34580136101590,458,4580,4580136101599
34580136101606,458,4580,4580136101605
34580136101613,458,4580,4580136101612
34580136101620,458,4580,4580136101629
34580136101637,458,4580,4580136101636
34580136101644,458,4580,4580136101643
34580136101651,458,4580,4580136101650
34580136101668,458,4580,4580136101667
34580136101675,458,4580,4580136101674
34580136101682,458,4580,4580136101681
34580136101699,458,4580,4580136101698
34580136101705,458,4580,4580136101704
34580136101781,458,4580,4580136101780
34580136101798,458,4580,4580136101797
34580136101804,458,4580,4580136101803
34582142520006,458,4582,4582142520005
34582142520013,458,4582,4582142520012
34582142520020,458,4582,4582142520029
34582142520037,458,4582,4582142520036
34582142520044,458,4582,4582142520043
34582142520051,458,4582,4582142520050
34582142520068,458,4582,4582142520067
34582142520075,458,4582,4582142520074
34582142520082,458,4582,4582142520081
34582142520099,458,4582,4582142520098
34582142520105,458,4582,4582142520104
34582142520112,458,4582,4582142520111
34582142520129,458,4582,4582142520128
34582142520136,458,4582,4582142520135
34582142520143,458,4582,4582142520142
34582142520150,458,4582,4582142520159
34582142520167,458,4582,4582142520166
34582142520174,458,4582,4582142520173
34582142520181,458,4582,4582142520180
34582142520198,458,4582,4582142520197
34582142520204,458,4582,4582142520203
34582142520211,458,4582,4582142520210
34582142520228,458,4582,4582142520227
34582142520235,458,4582,4582142520234
34582142520242,458,4582,4582142520241
34582142520259,458,4582,4582142520258
34582142520266,458,4582,4582142520265
34582142520273,458,4582,4582142520272
34582142520280,458,4582,4582142520289
34582142520297,458,4582,4582142520296
34582142520303,458,4582,4582142520302
34582142520310,458,4582,4582142520319
34582142520327,458,4582,4582142520326
34582142520334,458,4582,4582142520333
34582142520341,458,4582,4582142520340
34582142520358,458,4582,4582142520357
34582142520365,458,4582,4582142520364
34582142520372,458,4582,4582142520371
34582142520389,458,4582,4582142520388
34582142520396,458,4582,4582142520395
34582142520402,458,4582,4582142520401
34582142520419,458,4582,4582142520418
34582142520426,458,4582,4582142520425
34582142520433,458,4582,4582142520432
34582142520440,458,4582,4582142520449
34582142520457,458,4582,4582142520456
34582142520464,458,4582,4582142520463
34582142520471,458,4582,4582142520470
34582142520488,458,4582,4582142520487
34582142520495,458,4582,4582142520494
34582142520501,458,4582,4582142520500
34582142520518,458,4582,4582142520517
34582142520525,458,4582,4582142520524
34582142520532,458,4582,4582142520531
34582142520549,458,4582,4582142520548
34582142520556,458,4582,4582142520555
34582142520563,458,4582,4582142520562
34582142520570,458,4582,4582142520579
34582142520587,458,4582,4582142520586
