gtin14,jan3,jan4,jan13keta
34538612503536,453,4538,4538612503535
34538612503543,453,4538,4538612503542
34538612503550,453,4538,4538612503559
34538612503567,453,4538,4538612503566
34538612503574,453,4538,4538612503573
34538612503581,453,4538,4538612503580
34538612503598,453,4538,4538612503597
34538612503611,453,4538,4538612503610
34538612503628,453,4538,4538612503627
34538612503659,453,4538,4538612503658
34538612503673,453,4538,4538612503672
34538612503680,453,4538,4538612503689
34538612503697,453,4538,4538612503696
34538612503703,453,4538,4538612503702
34538612503765,453,4538,4538612503764
34538612503789,453,4538,4538612503788
34538612503796,453,4538,4538612503795
34538612503864,453,4538,4538612503863
34538612503871,453,4538,4538612503870
34538612503888,453,4538,4538612503887
34538612503895,453,4538,4538612503894
34538612503901,453,4538,4538612503900
34538612503918,453,4538,4538612503917
34538612503925,453,4538,4538612503924
34538612503932,453,4538,4538612503931
34538612503949,453,4538,4538612503948
34538612503956,453,4538,4538612503955
34538612503963,453,4538,4538612503962
34538612503970,453,4538,4538612503979
34538612503987,453,4538,4538612503986
34538612503994,453,4538,4538612503993
34538612504007,453,4538,4538612504006
34538612504021,453,4538,4538612504020
34538612504038,453,4538,4538612504037
34538612504045,453,4538,4538612504044
34538612504052,453,4538,4538612504051
34538612504069,453,4538,4538612504068
34538612504076,453,4538,4538612504075
34538612504083,453,4538,4538612504082
34538612504090,453,4538,4538612504099
34538612504106,453,4538,4538612504105
34538612504113,453,4538,4538612504112
34538612504120,453,4538,4538612504129
34538612504137,453,4538,4538612504136
34538612504144,453,4538,4538612504143
34538612504151,453,4538,4538612504150
34538612504168,453,4538,4538612504167
34538612504175,453,4538,4538612504174
34538612504182,453,4538,4538612504181
34538612504199,453,4538,4538612504198
34538612504212,453,4538,4538612504211
34538612504236,453,4538,4538612504235
34538612504304,453,4538,4538612504303
34538612504311,453,4538,4538612504310
34538612504328,453,4538,4538612504327
34538612504335,453,4538,4538612504334
34538612504342,453,4538,4538612504341
34538612504359,453,4538,4538612504358
34538612504366,453,4538,4538612504365
34538612504373,453,4538,4538612504372
34538612504380,453,4538,4538612504389
34538612504397,453,4538,4538612504396
34538612504403,453,4538,4538612504402
34538612504427,453,4538,4538612504426
34538612504434,453,4538,4538612504433
34538612504458,453,4538,4538612504457
34538612504465,453,4538,4538612504464
34538612504472,453,4538,4538612504471
34538612504489,453,4538,4538612504488
34538612504502,453,4538,4538612504501
34538612504533,453,4538,4538612504532
34538612504540,453,4538,4538612504549
34538612504557,453,4538,4538612504556
34538612504571,453,4538,4538612504570
34538612504588,453,4538,4538612504587
34538612504595,453,4538,4538612504594
34538612504618,453,4538,4538612504617
34538612504625,453,4538,4538612504624
34538612504632,453,4538,4538612504631
34538612504717,453,4538,4538612504716
