gtin14,jan3,jan4,jan13keta
34550309324811,455,4550,4550309324810
34550309324811,455,4550,4550309324810
34550309324828,455,4550,4550309324827
34550309324828,455,4550,4550309324827
34550309324835,455,4550,4550309324834
34550309324835,455,4550,4550309324834
34550309324842,455,4550,4550309324841
34550309324842,455,4550,4550309324841
34550309324859,455,4550,4550309324858
34550309324859,455,4550,4550309324858
34550309325658,455,4550,4550309325657
34550309325658,455,4550,4550309325657
34550309325672,455,4550,4550309325671
34550309325672,455,4550,4550309325671
34550309325689,455,4550,4550309325688
34550309325689,455,4550,4550309325688
34550309325696,455,4550,4550309325695
34550309325696,455,4550,4550309325695
34550309325702,455,4550,4550309325701
34550309325702,455,4550,4550309325701
34550309327614,455,4550,4550309327613
34550309327614,455,4550,4550309327613
