jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0390900000010,00390900000010,箱,,,,,LaForte 1day UV Lena＿N°111＿-0.00/-0.00/-0.00,5134400301000000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000027,00390900000027,箱,,,,,LaForte 1day UV Lena＿N°111＿-0.25/-0.00/-0.00,5134400301010000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000034,00390900000034,箱,,,,,LaForte 1day UV Lena＿N°111＿-0.50/-0.00/-0.00,5134400301020000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000041,00390900000041,箱,,,,,LaForte 1day UV Lena＿N°111＿-0.75/-0.00/-0.00,5134400301030000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000058,00390900000058,箱,,,,,LaForte 1day UV Lena＿N°111＿-1.00/-0.00/-0.00,5134400301040000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000065,00390900000065,箱,,,,,LaForte 1day UV Lena＿N°111＿-1.25/-0.00/-0.00,5134400301050000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000072,00390900000072,箱,,,,,LaForte 1day UV Lena＿N°111＿-1.50/-0.00/-0.00,5134400301060000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000089,00390900000089,箱,,,,,LaForte 1day UV Lena＿N°111＿-1.75/-0.00/-0.00,5134400301070000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000096,00390900000096,箱,,,,,LaForte 1day UV Lena＿N°111＿-2.00/-0.00/-0.00,5134400301080000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000102,00390900000102,箱,,,,,LaForte 1day UV Lena＿N°111＿-2.25/-0.00/-0.00,5134400301090000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000119,00390900000119,箱,,,,,LaForte 1day UV Lena＿N°111＿-2.50/-0.00/-0.00,5134400301100000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000126,00390900000126,箱,,,,,LaForte 1day UV Lena＿N°111＿-2.75/-0.00/-0.00,5134400301110000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390900000133,00390900000133,箱,,,,,LaForte 1day UV Lena＿N°111＿-3.00/-0.00/-0.00,5134400301120000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
