jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0392300000010,00392300000010,箱,,,,,LaForte 1day UV Lena＿N°113＿-0.00/-0.00/-0.00,5134200301000000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000027,00392300000027,箱,,,,,LaForte 1day UV Lena＿N°113＿-0.25/-0.00/-0.00,5134200301010000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000034,00392300000034,箱,,,,,LaForte 1day UV Lena＿N°113＿-0.50/-0.00/-0.00,5134200301020000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000041,00392300000041,箱,,,,,LaForte 1day UV Lena＿N°113＿-0.75/-0.00/-0.00,5134200301030000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000058,00392300000058,箱,,,,,LaForte 1day UV Lena＿N°113＿-1.00/-0.00/-0.00,5134200301040000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000065,00392300000065,箱,,,,,LaForte 1day UV Lena＿N°113＿-1.25/-0.00/-0.00,5134200301050000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000072,00392300000072,箱,,,,,LaForte 1day UV Lena＿N°113＿-1.50/-0.00/-0.00,5134200301060000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000089,00392300000089,箱,,,,,LaForte 1day UV Lena＿N°113＿-1.75/-0.00/-0.00,5134200301070000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000096,00392300000096,箱,,,,,LaForte 1day UV Lena＿N°113＿-2.00/-0.00/-0.00,5134200301080000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000102,00392300000102,箱,,,,,LaForte 1day UV Lena＿N°113＿-2.25/-0.00/-0.00,5134200301090000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000119,00392300000119,箱,,,,,LaForte 1day UV Lena＿N°113＿-2.50/-0.00/-0.00,5134200301100000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000126,00392300000126,箱,,,,,LaForte 1day UV Lena＿N°113＿-2.75/-0.00/-0.00,5134200301110000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000133,00392300000133,箱,,,,,LaForte 1day UV Lena＿N°113＿-3.00/-0.00/-0.00,5134200301120000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0392300000140,00392300000140,箱,,,,,LaForte 1day UV Lena＿N°113＿-3.25/-0.00/-0.00,5134200301130000,10PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
