jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0809160000390,00809160000390,枚,10809160000397,袋,,,ハリヤード O.R. Towels （X線造影糸入り） ブルー 2枚入り,702-BX,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809160000420,00809160000420,枚,10809160000427,袋,,,ハリヤード O.R. Towels （X線造影糸入り） ブルー 4枚入り,704-BX,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809160000444,00809160000444,枚,10809160000441,袋,,,ハリヤード O.R. Towels （X線造影糸入り） グリーン 4枚入り,704-GX,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809160000468,00809160000468,枚,10809160000465,袋,,,ハリヤード O.R. Towels （X線造影糸入り） ホワイト 4枚入り,704-WX,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809160000499,00809160000499,枚,10809160000496,袋,,,ハリヤード O.R. Towels （X線造影糸入り） ブルー 6枚入り,706-BX,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809160000598,00809160000598,枚,,,,,ハリヤード O.R. Towels （X線造影糸入り） 未滅菌 ブルー 400枚入り,731-B4X,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809160000611,00809160000611,枚,,,,,ハリヤード O.R. Towels （X線造影糸入り） 未滅菌 グリーン 100枚入り,731-GX,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809160002424,00809160002424,枚,10809160002421,ケース,,,ハリヤード O.R. Towels （X線造影糸入り） 未滅菌 ホワイト 400枚入り,731-W4X,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809160002431,00809160002431,枚,10809160002438,ケース,,,ハリヤード O.R. Towels （X線造影糸入り） 未滅菌 グリーン 400枚入り,731-G4X,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809160000376,00809160000376,枚,10809160000373,袋,,,ハリヤード O.R. Towels ブルー 1枚入り,701-B,-,,,Ｏ＆Ｍ　Ｈａｌｙａｒｄ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
