gtin14,jan3,jan4,jan13keta
45019315002053,501,5019,5019315002055
45019315002060,501,5019,5019315002062
45019315002077,501,5019,5019315002079
45019315002084,501,5019,5019315002086
45019315002091,501,5019,5019315002093
45019315002107,501,5019,5019315002109
45019315002114,501,5019,5019315002116
45019315002121,501,5019,5019315002123
45019315002138,501,5019,5019315002130
45019315022280,501,5019,5019315022282
45019315022297,501,5019,5019315022299
45019315022303,501,5019,5019315022305
45019315022310,501,5019,5019315022312
45019315022327,501,5019,5019315022329
45019315022334,501,5019,5019315022336
45019315022341,501,5019,5019315022343
45019315022358,501,5019,5019315022350
45019315022365,501,5019,5019315022367
45019315022372,501,5019,5019315022374
45019315060756,501,5019,5019315060758
45019315060763,501,5019,5019315060765
45019315060770,501,5019,5019315060772
45019315060787,501,5019,5019315060789
45019315060794,501,5019,5019315060796
45019315060916,501,5019,5019315060918
45019315060954,501,5019,5019315060956
45019315060961,501,5019,5019315060963
45019315060978,501,5019,5019315060970
45019315060985,501,5019,5019315060987
45019315060992,501,5019,5019315060994
45019315061005,501,5019,5019315061007
45019315061012,501,5019,5019315061014
45019315061029,501,5019,5019315061021
45019315061036,501,5019,5019315061038
