jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
9321502023542,09321502023542,個,,,,,スナグフィット　小（黒）,Z285998,1個入り,,,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502002257,09321502002257,個,,,,,挿入子,Z30090,エレクトロードクロー,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502007993,09321502007993,個,,,,,コントゥア挿入子,Z33021,エレクトロードクロー,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502008112,09321502008112,個,,,,,サージカルキッット　Z60523,Z60523,サージカルキッット　Z60523,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502009218,09321502009218,個,,,,,AOS Forceps (鑷子）,Z60770,AOS Forceps (鑷子）,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012812,09321502012812,個,,,,,オーディオアダプタ（Divino用）,90065,オーディオアダプタ（Divino用）,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012829,09321502012829,個,,,,,テレコイル　黒,90185,テレコイル　黒,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012836,09321502012836,個,,,,,接合子　5.5mm,90305,接合子　5.5mm,70600,1,日本コクレア,710010707,植込型骨導補聴器（接合子）,70600,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012843,09321502012843,個,,,,,デルマトームブレード,90329,デルマトームブレード,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012850,09321502012850,個,,,,,カバースクリュ（ユニグリップ用）,90360,カバースクリュ（ユニグリップ用）,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012867,09321502012867,個,,,,,ガイドドリル　3+4mm,90415,ガイドドリル　3+4mm,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012874,09321502012874,個,,,,,カウンターシンクドリル　3mm,90416,カウンターシンクドリル　3mm,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012881,09321502012881,個,,,,,カウンターシンクドリル　4mm,90417,カウンターシンクドリル　4mm,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012898,09321502012898,個,,,,,骨導端子　3mm,90430,骨導端子　3mm,66200,1,日本コクレア,710010706,植込型骨導補聴器（骨導端子）,66200,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012904,09321502012904,個,,,,,骨導端子　4mm,90432,骨導端子　4mm,66200,1,日本コクレア,710010706,植込型骨導補聴器（骨導端子）,66200,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012911,09321502012911,個,,,,,Divino　ブラック　左,90501,Divino　ブラック　左,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012928,09321502012928,個,,,,,Divino　ブラック　右,90511,Divino　ブラック　右,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502012942,09321502012942,個,,,,,ヒーリングキャップ,90840,ヒーリングキャップ,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502013857,09321502013857,個,,,,,Osscora用デルマトーム,91109,Osscora用デルマトーム,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502014168,09321502014168,個,,,,,カバースクリュ頭なし（六角ドライバ用）,90620,カバースクリュ頭なし（六角ドライバ用）,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502014236,09321502014236,個,,,,,Divino　ブラウン　右,90513,Divino　ブラウン　右,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502014243,09321502014243,個,,,,,Divino　シルバーグレイ　右,90512,Divino　シルバーグレイ　右,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321502014250,09321502014250,個,,,,,Divino　ブロンド　右,90510,Divino　ブロンド　右,,1,日本コクレア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
